time,loopdelay,magangle,magtemp,magx,magy,magz,step_count
32.9054,150,83,53,-5251,9594,0,41
32.9069,150,83,53,-5251,9594,0,41
32.9085,150,87,53,-5645,8445,0,41
32.91,150,86,53,-5624,8544,0,41
32.9115,150,86,53,-5250,9640,0,41
32.913,150,83,53,-5250,9640,0,41
32.9146,150,83,53,-4797,10986,0,41
32.9161,150,79,53,-4797,10986,0,41
32.9176,150,77,53,-4482,11835,0,41
32.919,150,77,53,-4482,11835,0,41
32.9205,150,78,53,-4554,11665,0,41
32.922,150,80,53,-4875,10739,0,41
32.9235,150,80,53,-5214,9688,0,41
32.925,150,83,52,-5214,9688,0,41
32.9266,150,83,52,-5476,8957,0,41
32.9281,150,85,53,-5476,8957,0,41
32.9297,150,85,53,-5470,8965,0,41
32.9312,150,85,53,-5470,9601,0,41
32.9328,150,83,53,-5247,9601,0,41
32.9344,150,81,53,-4988,10362,0,41
32.9358,150,81,53,-4988,10362,0,41
32.9374,150,79,53,-4778,11030,0,41
32.939,150,79,53,-4696,11271,0,41
32.9404,150,79,53,-4795,10996,0,41
32.9419,150,79,53,-4795,10996,0,41
32.9434,150,79,53,-4972,10443,0,41
32.9449,150,81,53,-4972,10443,0,41
32.9465,150,82,53,-5150,9894,0,41
32.948,150,82,53,-5150,9894,0,41
32.9496,150,83,53,-5304,9412,0,41
32.951,150,84,53,-5360,9280,0,41
32.9526,150,84,53,-5280,9495,0,41
32.954,150,83,53,-5280,9495,0,41
32.9555,150,83,53,-5159,9877,0,41
32.957,150,82,53,-5159,9877,0,41
32.9586,150,81,53,-5030,10236,0,41
32.96,150,81,53,-5030,10462,0,41
32.9616,150,81,53,-4965,10462,0,41
32.9631,150,81,53,-4953,10498,0,41
32.9646,150,81,53,-4953,10498,0,41
32.9661,150,81,53,-4989,10380,0,41
32.9676,150,81,53,-5068,10152,0,41
32.9691,150,81,53,-5068,9928,0,41
32.9706,150,82,53,-5139,9928,0,41
32.9721,150,82,53,-5139,9751,0,41
32.9736,150,83,53,-5186,9751,0,41
32.9751,150,83,53,-5221,9663,0,41
32.9766,150,83,53,-5221,9663,0,41
32.9781,150,83,53,-5201,9737,0,41
32.9796,150,82,53,-5163,9863,0,41
32.9812,150,82,53,-5125,9999,0,41
32.9827,150,82,53,-5125,9999,0,41
32.9842,150,82,53,-5111,10016,0,41
32.9857,150,82,53,-5111,10016,0,41
32.9872,150,82,53,-5126,9998,0,41
32.9887,150,82,53,-5126,9998,0,41
32.9902,150,82,53,-5144,9923,0,41
32.9917,150,82,53,-5168,9836,0,41
32.9932,150,82,53,-5168,9836,0,41
32.9946,150,82,53,-5164,9804,0,41
32.9961,150,82,53,-5158,9866,0,41
32.9976,150,82,53,-5158,9866,0,41
32.9991,150,82,53,-5145,9899,0,41
33.0006,150,82,53,-5145,9899,0,41
33.0021,150,82,53,-5136,9943,0,41
33.0036,150,82,53,-5132,9943,0,41
33.0051,150,82,53,-5132,9943,0,41
33.0066,150,82,53,-5147,9915,0,41
33.0081,150,82,53,-5146,9866,0,41
33.0096,150,82,53,-5146,9866,0,41
33.0111,150,82,53,-5159,9860,0,41
33.0126,150,82,53,-5159,9860,0,41
33.0141,150,82,53,-5150,9884,0,41
33.0156,150,82,53,-5147,9931,0,41
33.0171,150,82,53,-5147,9931,0,41
33.0186,150,82,53,-5146,9912,0,41
33.0201,150,82,53,-5147,9905,0,41
33.0216,150,82,53,-5147,9905,0,41
33.0232,150,82,53,-5143,9892,0,41
33.0246,150,82,53,-5143,9892,0,41
33.0261,150,82,53,-5162,9871,0,41
33.0277,150,82,53,-5157,9888,0,41
33.0292,150,82,53,-5157,9888,0,41
33.0307,150,82,52,-5138,9901,0,41
33.0322,150,82,53,-5151,9902,0,41
33.0338,150,82,53,-5151,9902,0,40
33.0352,150,82,53,-5144,9899,0,40
33.0367,150,82,53,-5144,10157,0,40
33.0382,150,82,53,-5085,10157,0,40
33.0397,150,79,53,-4680,11331,0,40
33.0412,150,79,53,-4680,11331,0,40
33.0428,150,75,53,-3964,12931,0,40
33.0442,150,73,53,-3398,13814,0,40
33.0458,150,73,53,-3398,13814,0,40
33.0472,150,72,53,-3322,13926,0,40
33.0488,150,72,53,-3322,13336,0,40
33.0502,150,74,53,-3722,13336,0,40
33.0517,150,76,53,-4311,12234,0,40
33.0532,150,76,53,-4311,12234,0,40
33.0547,150,79,53,-4764,11143,0,40
33.0562,150,79,53,-4803,11007,0,40
33.0578,150,79,53,-4803,11007,0,40
33.0593,150,77,53,-4474,11899,0,40
33.0608,150,77,53,-3979,12875,0,40
33.0622,150,75,53,-3979,12875,0,40
33.0638,150,75,53,-3662,13445,0,40
33.0654,150,74,53,-3662,13445,0,40
33.0667,150,73,53,-3630,13493,0,40
33.0681,150,74,53,-3883,13077,0,40
33.0696,150,74,53,-3883,13077,0,40
33.071,150,74,53,-4273,12340,0,40
33.0725,150,76,53,-4273,11646,0,40
33.074,150,78,53,-4577,11646,0,40
33.0754,150,78,53,-4577,11505,0,40
33.0769,150,78,53,-4640,11505,0,40
33.0783,150,77,53,-4453,11950,0,40
33.0797,150,77,53,-4146,12584,0,40
33.0811,150,76,53,-4146,12584,0,40
33.0826,150,76,53,-3895,13015,0,40
33.0842,150,75,53,-3895,13015,0,40
33.086,150,74,53,-3848,13156,0,40
33.0876,150,74,53,-3848,12927,0,40
33.0892,150,75,53,-3948,12927,0,40
33.0908,150,76,54,-4181,12514,0,40
33.0924,150,76,54,-4181,12091,0,40
33.094,150,77,53,-4382,12091,0,40
33.0956,150,77,53,-4465,11905,0,40
33.0972,150,77,53,-4395,12063,0,40
33.0987,150,77,53,-4395,12063,0,40
33.1002,150,76,53,-4241,12394,0,40
33.1019,150,75,53,-4094,12684,0,40
33.1033,150,75,53,-4094,12684,0,40
33.1049,150,75,53,-4020,12823,0,40
33.1064,150,75,53,-4020,12757,0,40
33.1081,150,75,53,-4063,12757,0,40
33.1096,150,76,53,-4160,12560,0,40
33.1113,150,76,53,-4160,12341,0,40
33.1129,150,76,53,-4269,12341,0,40
33.1145,150,76,53,-4305,12260,0,40
33.116,150,76,53,-4305,12260,0,40
33.1176,150,76,53,-4288,12307,0,40
33.1189,150,76,53,-4220,12445,0,40
33.1205,150,76,53,-4220,12445,0,40
33.1221,150,76,52,-4150,12595,0,40
33.1236,150,76,52,-4119,12618,0,40
33.1251,150,76,52,-4119,12618,0,40
33.1267,150,76,53,-4151,12566,0,40
33.1283,150,76,53,-4151,12463,0,40
33.1298,150,76,53,-4215,12463,0,40
33.1314,150,76,53,-4247,12390,0,40
33.133,150,76,53,-4247,12390,0,40
33.1345,150,76,53,-4247,12406,0,40
33.1359,150,76,53,-4204,12477,0,40
33.1375,150,76,53,-4173,12536,0,40
33.139,150,76,53,-4173,12536,0,40
33.1406,150,76,53,-4172,12526,0,40
33.1422,150,76,53,-4172,12500,0,40
33.1438,150,76,53,-4184,12500,0,40
33.1454,150,76,53,-4196,12456,0,40
33.147,150,76,53,-4196,12456,0,40
33.1486,150,76,53,-4221,12451,0,40
33.1501,150,76,53,-4205,12461,0,40
33.1516,150,76,53,-4205,12461,0,40
33.153,150,76,53,-4199,12489,0,40
33.1546,150,76,53,-4187,12501,0,40
33.1562,150,76,53,-4187,12501,0,40
33.1579,150,76,53,-4200,12516,0,40
33.1595,150,76,53,-4201,12461,0,40
33.1612,150,76,53,-4201,12461,0,40
33.1627,150,76,53,-4206,12446,0,40
33.1643,150,76,53,-4203,12481,0,40
33.1658,150,76,53,-4203,12481,0,40
33.1674,150,76,53,-4199,12487,0,40
33.1688,150,76,53,-4199,12487,0,40
33.1702,150,76,53,-4193,12500,0,40
33.1718,150,76,53,-4186,12504,0,40
33.1734,150,76,53,-4186,12504,0,40
33.1749,150,76,53,-4211,12477,0,40
33.1764,150,76,53,-4206,12474,0,40
33.1779,150,76,53,-4206,12471,0,40
33.1795,150,76,53,-4200,12471,0,40
33.1812,150,76,53,-4193,12469,0,40
33.1828,150,76,53,-4193,12469,0,39
33.1844,150,76,52,-4188,12505,0,39
33.1858,150,76,52,-4188,12600,0,39
33.1874,150,75,53,-4099,12600,0,39
33.1892,150,74,53,-3674,13342,0,39
33.1909,150,74,53,-3674,14349,0,39
33.1925,150,71,53,-2938,14349,0,39
33.1941,150,68,53,-2109,15441,0,39
33.1957,150,67,53,-1720,15952,0,39
33.1974,150,67,53,-1720,15952,0,39
33.1989,150,68,53,-2001,15600,0,39
33.2004,150,68,53,-2656,14698,0,39
33.2019,150,70,53,-2656,14698,0,39
33.2034,150,70,53,-3285,13869,0,39
33.2049,150,72,53,-3285,13348,0,39
33.2064,150,74,53,-3650,13348,0,39
33.2079,150,74,53,-3676,13323,0,39
33.2094,150,74,53,-3676,13323,0,39
33.211,150,73,52,-3413,13735,0,39
33.2126,150,71,53,-2930,14346,0,39
33.2142,150,71,53,-2930,14346,0,39
33.2157,150,69,53,-2404,15022,0,39
33.2172,150,69,53,-2089,15492,0,39
33.2187,150,68,53,-2089,15492,0,39
33.2201,150,68,53,-2165,15382,0,39
33.2216,150,68,53,-2165,15382,0,39
33.2232,150,70,53,-2524,14882,0,39
33.2247,150,71,53,-2904,14370,0,39
33.2263,150,71,53,-2904,14370,0,39
33.228,150,72,53,-3217,13979,0,39
33.2296,150,72,53,-3357,13796,0,39
33.2312,150,72,53,-3357,13796,0,39
33.2327,150,72,53,-3333,13815,0,39
33.2341,150,72,53,-3196,13996,0,39
33.2356,150,72,53,-3196,13996,0,39
33.237,150,71,53,-2966,14294,0,39
33.2387,150,71,53,-2966,14640,0,39
33.2403,150,70,53,-2698,14640,0,39
33.2418,150,69,53,-2468,14950,0,39
33.2434,150,69,53,-2468,14950,0,39
33.2451,150,69,53,-2346,15120,0,39
33.2466,150,69,53,-2383,15050,0,39
33.2483,150,69,53,-2383,15050,0,39
33.2498,150,70,53,-2541,14844,0,39
33.2512,150,70,53,-2723,14608,0,39
33.2527,150,70,53,-2849,14478,0,39
33.2542,150,71,53,-2849,14478,0,39
33.2557,150,71,53,-2849,14409,0,39
33.2573,150,71,53,-2891,14409,0,39
33.2589,150,71,53,-2874,14431,0,39
33.2605,150,71,53,-2874,14547,0,39
33.2622,150,70,54,-2794,14547,0,39
33.2637,150,70,54,-2695,14654,0,39
33.2653,150,70,53,-2609,14743,0,39
33.2668,150,70,53,-2609,14743,0,39
33.2683,150,70,53,-2576,14816,0,39
33.2697,150,70,53,-2559,14809,0,39
33.2712,150,70,53,-2559,14809,0,39
33.2728,150,70,53,-2619,14773,0,39
33.2744,150,70,53,-2619,14773,0,39
33.276,150,70,53,-2651,14706,0,39
33.2776,150,70,53,-2688,14651,0,39
33.2792,150,70,53,-2688,14651,0,39
33.2808,150,70,53,-2679,14654,0,39
33.2824,150,70,53,-2666,14670,0,39
33.2839,150,70,53,-2666,14670,0,39
33.2853,150,70,53,-2638,14724,0,39
33.2868,150,70,53,-2614,14735,0,39
33.2884,150,70,53,-2614,14735,0,39
33.29,150,70,53,-2620,14751,0,39
33.2915,150,70,53,-2620,14730,0,39
33.2932,150,70,53,-2636,14730,0,39
33.2948,150,70,53,-2662,14704,0,39
33.2964,150,70,53,-2662,14690,0,39
33.2979,150,70,53,-2658,14690,0,39
33.2995,150,70,54,-2648,14687,0,39
33.3009,150,70,54,-2648,14687,0,39
33.3024,150,70,53,-2643,14719,0,39
33.3038,150,70,53,-2632,14741,0,39
33.3054,150,70,53,-2632,14720,0,39
33.307,150,70,53,-2633,14720,0,39
33.3086,150,70,53,-2646,14717,0,39
33.3102,150,70,53,-2646,14717,0,39
33.3118,150,70,53,-2657,14699,0,39
33.3135,150,70,53,-2657,14693,0,39
33.3151,150,70,53,-2664,14693,0,39
33.3167,150,70,53,-2647,14715,0,39
33.3184,150,70,53,-2638,14705,0,39
33.3198,150,70,53,-2638,14705,0,39
33.3212,150,70,53,-2640,14716,0,39
33.3227,150,70,53,-2632,14719,0,39
33.3241,150,70,53,-2632,14719,0,39
33.3255,150,70,53,-2637,14704,0,39
33.3268,150,70,53,-2637,14704,0,39
33.3281,150,70,53,-2654,14693,0,39
33.3295,150,70,53,-2654,14693,0,39
33.3308,150,70,53,-2648,14707,0,38
33.3322,150,70,53,-2648,14704,0,38
33.3335,150,70,53,-2649,14704,0,38
33.3349,150,70,52,-2569,14806,0,38
33.3362,150,70,52,-2569,14806,0,38
33.3376,150,70,53,-2058,15491,0,38
33.339,150,68,53,-2058,15491,0,38
33.3404,150,66,53,-1278,16331,0,38
33.3418,150,66,53,-1278,16331,0,38
33.3432,150,64,53,-542,16801,0,38
33.3445,150,64,53,-377,16861,0,38
33.3459,150,64,53,-377,16861,0,38
33.3474,150,65,53,-880,16622,0,38
33.3487,150,65,53,-880,16622,0,38
33.3501,150,67,53,-1520,16115,0,38
33.3515,150,67,53,-2014,15514,0,38
33.3527,150,68,53,-2014,15514,0,38
33.3541,150,68,53,-2014,15358,0,38
33.3555,150,68,53,-2150,15358,0,38
33.3569,150,68,53,-1901,15710,0,38
33.3583,150,68,53,-1901,15710,0,38
33.3597,150,66,53,-1433,16215,0,38
33.3611,150,66,53,-1433,16580,0,38
33.3625,150,65,53,-960,16580,0,38
33.3639,150,64,53,-651,16729,0,38
33.3652,150,64,53,-651,16729,0,38
33.3666,150,65,53,-761,16688,0,38
33.3681,150,65,53,-1119,16475,0,38
33.3693,150,66,53,-1119,16475,0,38
33.3707,150,66,53,-1119,16475,0,38
33.3721,150,66,53,-1474,16177,0,38
33.3735,150,66,53,-1729,15916,0,38
33.3749,150,67,53,-1729,15804,0,38
33.3765,150,67,53,-1819,15804,0,38
33.3781,150,67,53,-1819,15923,0,38
33.3797,150,67,53,-1711,15923,0,38
33.3813,150,67,53,-1488,16141,0,38
33.3828,150,67,53,-1488,16141,0,38
33.3843,150,66,53,-1257,16373,0,38
33.3857,150,65,53,-1066,16517,0,38
33.3872,150,65,53,-1066,16517,0,38
33.3888,150,65,53,-989,16564,0,38
33.3904,150,65,53,-1045,16538,0,38
33.392,150,65,53,-1045,16436,0,38
33.3936,150,66,53,-1182,16436,0,38
33.3952,150,66,53,-1318,16302,0,38
33.3969,150,66,53,-1318,16209,0,38
33.3984,150,66,53,-1425,16209,0,38
33.3999,150,66,53,-1425,16157,0,38
33.4017,150,66,53,-1471,16157,0,38
33.4032,150,66,53,-1437,16193,0,38
33.4048,150,66,53,-1358,16276,0,38
