time [s],magx,magy,magz,step_count,
23.2209,-15602,17076,nan,58,
23.2307,-15649,16882,nan,58,
23.2407,-15641,16930,nan,58,
23.2507,-15629,16971,nan,58,
23.2608,-15651,16918,nan,58,
23.2709,-15643,16929,nan,58,
23.2807,-15647,16955,nan,58,
23.2909,-15633,16946,nan,58,
23.3007,-15637,16959,nan,58,
23.3107,-15629,16955,nan,58,
23.3209,-15652,16949,nan,58,
23.3308,-15650,16940,nan,58,
23.3408,-15646,16951,nan,58,
23.3508,-15634,16946,nan,58,
23.3607,-14301,22975,nan,57,
23.3709,-13835,24469,nan,57,
23.3808,-14272,22934,nan,57,
23.3909,-13581,25053,nan,57,
23.4008,-13841,24273,nan,57,
23.4107,-13758,24383,nan,57,
23.4209,-13715,24629,nan,57,
23.4308,-13752,24518,nan,57,
23.4409,-13761,24485,nan,57,
23.4508,-13744,24543,nan,57,
23.4607,-13761,24542,nan,57,
23.4709,-13764,24524,nan,57,
23.4807,-13766,24527,nan,57,
23.4909,-13760,24524,nan,57,
23.5008,-13768,24528,nan,57,
23.5107,-13768,24530,nan,57,
23.5209,-13754,24537,nan,57,
23.5307,-13753,24524,nan,57,
23.5409,-13758,24536,nan,57,
23.5507,-13747,24534,nan,56,
23.5608,-12343,29386,nan,56,
23.5709,-12831,27030,nan,56,
23.5807,-12502,27758,nan,56,
23.5909,-12391,27992,nan,56,
23.6008,-12495,27790,nan,56,
23.6107,-12467,27853,nan,56,
23.6209,-12461,27843,nan,56,
23.6307,-12462,27802,nan,56,
23.6409,-12476,27844,nan,56,
23.6508,-12454,27829,nan,56,
23.6607,-12467,27829,nan,56,
23.6707,-12462,27842,nan,56,
23.6807,-12460,27844,nan,56,
23.6908,-12486,27827,nan,56,
23.7009,-12480,27824,nan,56,
23.7107,-12473,27826,nan,56,
23.7209,-12465,27834,nan,56,
23.7307,-12477,27830,nan,56,
23.7409,-12459,27823,nan,56,
23.7508,-12478,27845,nan,55,
23.7607,-10135,31604,nan,55,
23.7709,-11582,29284,nan,55,
23.7809,-10435,31084,nan,55,
23.7907,-11241,29822,nan,55,
23.8008,-10818,30503,nan,55,
23.8107,-11062,30092,nan,55,
23.8209,-10949,30292,nan,55,
23.8308,-10990,30227,nan,55,
23.8409,-11003,30198,nan,55,
23.8508,-10983,30228,nan,55,
23.8607,-10961,30239,nan,55,
23.8709,-10989,30210,nan,55,
23.8808,-10970,30230,nan,55,
23.8908,-10986,30227,nan,55,
23.9009,-10992,30226,nan,55,
23.9107,-10987,30227,nan,55,
23.9209,-10971,30229,nan,55,
23.9308,-10970,30224,nan,55,
23.9409,-10992,30227,nan,55,
23.9508,-10982,30225,nan,54,
23.9607,-7757,32704,nan,54,
23.9709,-6259,32704,nan,54,
23.9808,-8591,32704,nan,54,
23.9909,-8899,32704,nan,54,
24.0008,-8655,32704,nan,54,
24.0107,-8777,32704,nan,54,
24.0209,-8733,32704,nan,54,
24.0307,-8741,32704,nan,54,
24.0409,-8747,32704,nan,54,
24.0507,-8721,32704,nan,54,
24.0607,-8736,32704,nan,54,
24.0709,-8746,32704,nan,54,
24.0807,-8743,32704,nan,54,
24.0908,-8740,32704,nan,54,
24.1007,-8724,32704,nan,54,
24.1107,-8739,32704,nan,54,
24.1209,-8728,32704,nan,54,
24.1308,-8752,32704,nan,54,
24.1409,-8729,32704,nan,54,
24.1509,-8730,32704,nan,53,
24.1607,-3255,32704,nan,53,
24.1709,-5345,32704,nan,53,
24.1807,-3613,32704,nan,53,
24.1909,-4867,32704,nan,53,
24.2007,-3842,32704,nan,53,
24.2107,-4318,32704,nan,53,
24.2209,-4142,32704,nan,53,
24.2307,-4202,32704,nan,53,
24.2409,-4140,32704,nan,53,
24.2508,-4203,32704,nan,53,
24.2607,-4160,32704,nan,53,
24.2709,-4161,32704,nan,53,
24.2808,-4192,32704,nan,53,
24.2909,-4186,32704,nan,53,
24.3008,-4170,32704,nan,53,
24.3107,-4174,32704,nan,53,
24.3209,-4171,32704,nan,53,
24.3307,-4169,32704,nan,53,
24.3409,-4177,32704,nan,53,
24.3508,-4171,32704,nan,52,
24.3607,-793,32704,nan,52,
24.3709,-3030,32704,nan,52,
24.3807,-1931,32704,nan,52,
24.3909,-2488,32704,nan,52,
24.4008,-2391,32704,nan,52,
24.4107,-2483,32704,nan,52,
24.4209,-2378,32704,nan,52,
24.4308,-2437,32704,nan,52,
24.4409,-2429,32704,nan,52,
24.4508,-2402,32704,nan,52,
24.4607,-2429,32704,nan,52,
24.4709,-2407,32704,nan,52,
24.4808,-2433,32704,nan,52,
24.4909,-2432,32704,nan,52,
24.5007,-2411,32704,nan,52,
24.5107,-2422,32704,nan,52,
24.5209,-2437,32704,nan,52,
24.5307,-2435,32704,nan,52,
24.5409,-2421,32704,nan,52,
24.5507,-2355,32704,nan,51,
24.5607,2501,32704,nan,51,
24.5709,1992,32704,nan,51,
24.5807,89,32704,nan,51,
24.5909,48,32704,nan,51,
24.6008,-232,32704,nan,51,
24.6107,4,32704,nan,51,
24.6209,-40,32704,nan,51,
24.6307,-148,32704,nan,51,
24.6409,-79,32704,nan,51,
24.6508,-66,32704,nan,51,
24.6607,-98,32704,nan,51,
24.6709,-90,32704,nan,51,
24.6808,-86,32704,nan,51,
24.6909,-72,32704,nan,51,
24.7008,-103,32704,nan,51,
24.7107,-95,32704,nan,51,
24.7209,-79,32704,nan,51,
24.7307,-89,32704,nan,51,
24.7407,-84,32704,nan,51,
24.7508,-99,32704,nan,50,
24.7607,6549,31125,nan,50,
24.7709,2995,32704,nan,50,
24.7808,5513,31968,nan,50,
24.7909,3645,32704,nan,50,
24.8008,4727,32663,nan,50,
24.8107,4379,32704,nan,50,
24.8209,4384,32704,nan,50,
24.8308,4342,32704,nan,50,
24.8409,4402,32704,nan,50,
24.8508,4370,32704,nan,50,
24.8607,4359,32704,nan,50,
24.8709,4392,32704,nan,50,
24.8807,4390,32704,nan,50,
24.8909,4370,32704,nan,50,
24.9008,4382,32704,nan,50,
24.9107,4383,32704,nan,50,
24.9209,4382,32704,nan,50,
24.9308,4389,32704,nan,50,
24.9409,4376,32704,nan,50,
24.9508,4399,32704,nan,49,
24.9607,7932,29060,nan,49,
24.9709,5651,31679,nan,49,
24.9807,7068,29950,nan,49,
24.9909,6293,30831,nan,49,
25.0008,6620,30459,nan,49,
25.0107,6515,30586,nan,49,
25.0209,6601,30503,nan,49,
25.0308,6533,30580,nan,49,
25.0409,6553,30542,nan,49,
25.0508,6548,30537,nan,49,
25.0607,6549,30555,nan,49,
25.0709,6567,30543,nan,49,
25.0807,6568,30539,nan,49,
25.0908,6562,30551,nan,49,
25.1007,6554,30540,nan,49,
25.1107,6557,30545,nan,49,
25.1211,6567,30554,nan,49,
25.1307,6568,30555,nan,49,
25.1406,6563,30544,nan,49,
25.1508,6578,30541,nan,48,
25.1607,10102,25295,nan,48,
25.1708,10017,25300,nan,48,
25.1807,9802,25814,nan,48,
25.1909,10399,24471,nan,48,
25.2009,10227,24867,nan,48,
25.2107,10263,24812,nan,48,
25.2209,10289,24732,nan,48,
25.2308,10252,24818,nan,48,
25.2409,10263,24781,nan,48,
25.2507,10255,24753,nan,48,
25.2607,10257,24795,nan,48,
25.2709,10255,24796,nan,48,
25.2806,10265,24786,nan,48,
25.2908,10267,24794,nan,48,
25.3007,10249,24799,nan,48,
25.3107,10255,24788,nan,48,
25.3209,10260,24791,nan,48,
25.3308,10252,24794,nan,48,
25.3409,10256,24791,nan,48,
25.3508,10358,24651,nan,47,
25.3607,12552,19300,nan,47,
25.3709,11089,22777,nan,47,
25.3807,11693,21288,nan,47,
25.3908,11519,21879,nan,47,
25.4008,11576,21602,nan,47,
25.4107,11524,21762,nan,47,
25.4209,11549,21668,nan,47,
25.4307,11522,21688,nan,47,
25.4409,11515,21713,nan,47,
25.4508,11522,21678,nan,47,
25.4607,11515,21689,nan,47,
25.4709,11517,21701,nan,47,
25.4807,11535,21689,nan,47,
25.4909,11525,21696,nan,47,
25.5008,11532,21676,nan,47,
25.5107,11522,21698,nan,47,
25.5209,11534,21670,nan,47,
25.5308,11519,21688,nan,47,
25.5408,11526,21695,nan,47,
25.5507,11877,21240,nan,46,
25.5607,13853,14647,nan,46,
25.5709,12499,19156,nan,46,
25.5807,13410,16327,nan,46,
25.5909,12762,18318,nan,46,
25.6008,13147,17070,nan,46,
25.6107,12986,17605,nan,46,
25.6209,13051,17372,nan,46,
25.6307,13015,17429,nan,46,
25.6408,13031,17469,nan,46,
25.6508,13058,17384,nan,46,
25.6607,13038,17456,nan,46,
25.6709,13034,17452,nan,46,
25.6807,13053,17421,nan,46,
25.6909,13028,17429,nan,46,
25.7008,13039,17440,nan,46,
25.7107,13047,17434,nan,46,
25.7209,13032,17424,nan,46,
25.7308,13041,17432,nan,46,
25.7409,13031,17427,nan,46,
25.7508,13525,16440,nan,45,
25.7607,15256,7124,nan,45,
25.771,14548,10812,nan,45,
25.7807,14627,10402,nan,45,
25.7909,14974,8324,nan,45,
25.8008,14869,9008,nan,45,
25.8107,14883,8994,nan,45,
25.8207,14915,8780,nan,45,
25.8307,14900,8851,nan,45,
25.8408,14889,8902,nan,45,
25.8508,14916,8828,nan,45,
25.8607,14913,8855,nan,45,
25.8709,14889,8875,nan,45,
25.8807,14903,8870,nan,45,
25.8908,14900,8838,nan,45,
25.9007,14903,8860,nan,45,
25.9106,14897,8865,nan,45,
25.9208,14890,8849,nan,45,
25.9307,14892,8847,nan,45,
25.9408,14902,8852,nan,45,
25.9507,14987,7202,nan,44,
25.9606,15641,3274,nan,44,
25.9709,15265,6466,nan,44,
25.9807,15485,4298,nan,44,
25.9909,15396,5128,nan,44,
26.0008,15429,4891,nan,44,
26.0107,15415,5036,nan,44,
26.0209,15421,4957,nan,44,
26.0308,15418,4953,nan,44,
26.0408,15407,4993,nan,44,
26.0507,15404,4965,nan,44,
26.0607,15419,4974,nan,44,
26.0709,15415,4975,nan,44,
26.0808,15400,4965,nan,44,
26.0909,15394,4973,nan,44,
26.1007,15416,4972,nan,44,
26.1106,15408,4972,nan,44,
26.1209,15412,4971,nan,44,
26.1307,15413,4966,nan,44,
26.1408,15394,4979,nan,44,
26.1507,15544,4397,nan,43,
26.1607,15865,-1012,nan,43,
26.1709,15691,1354,nan,43,
26.1807,15741,246,nan,43,
26.1909,15687,1241,nan,43,
26.2008,15701,731,nan,43,
26.2107,15685,956,nan,43,
26.2209,15661,949,nan,43,
26.2307,15685,861,nan,43,
26.2409,15688,932,nan,43,
26.2508,15694,954,nan,43,
26.2607,15685,896,nan,43,
26.2709,15673,924,nan,43,
26.2808,15687,938,nan,43,
26.2909,15692,916,nan,43,
26.3008,15693,909,nan,43,
26.3107,15673,917,nan,43,
26.3209,15691,914,nan,43,
26.3308,15702,908,nan,43,
26.3409,15681,921,nan,43,
26.3507,15806,-97,nan,42,
26.3607,15469,-10553,nan,42,
26.3708,15637,-5375,nan,42,
26.3807,15736,-3615,nan,42,
26.3909,15729,-4006,nan,42,
26.4008,15747,-4038,nan,42,
26.4107,15731,-3961,nan,42,
26.4209,15746,-3981,nan,42,
26.4307,15727,-4008,nan,42,
26.4408,15733,-3966,nan,42,
26.4508,15743,-4005,nan,42,
26.4607,15739,-3995,nan,42,
26.4709,15739,-3983,nan,42,
26.4807,15741,-3996,nan,42,
26.4908,15737,-3979,nan,42,
26.5008,15729,-3978,nan,42,
26.5106,15721,-3981,nan,42,
26.5209,15732,-3990,nan,42,
26.5306,15732,-3991,nan,42,
26.5409,15754,-3991,nan,42,
26.5508,15785,-5642,nan,41,
26.5608,14538,-16535,nan,41,
26.5708,15448,-9639,nan,41,
26.5807,14966,-12867,nan,41,
26.5909,15254,-11799,nan,41,
26.6008,14989,-13495,nan,41,
26.6107,15136,-12474,nan,41,
26.6209,15074,-12999,nan,41,
26.6308,15101,-12796,nan,41,
26.6409,15090,-12871,nan,41,
26.6508,15103,-12898,nan,41,
26.6607,15088,-12835,nan,41,
26.6709,15083,-12855,nan,41,
26.6808,15096,-12874,nan,41,
26.6908,15093,-12847,nan,41,
26.7008,15082,-12837,nan,41,
26.7107,15091,-12863,nan,41,
26.721,15085,-12848,nan,41,
26.7308,15086,-12860,nan,41,
26.7408,15098,-12850,nan,41,
26.7507,14803,-15229,nan,40,
26.7607,14343,-17293,nan,40,
26.7709,14706,-15096,nan,40,
26.7807,14437,-16407,nan,40,
26.7909,14629,-15518,nan,40,
26.8008,14549,-15746,nan,40,
26.8107,14580,-15642,nan,40,
26.821,14570,-15656,nan,40,
26.8308,14564,-15695,nan,40,
26.8409,14581,-15643,nan,40,
26.8508,14573,-15674,nan,40,
26.8608,14570,-15686,nan,40,
26.8709,14573,-15659,nan,40,
26.8806,14581,-15664,nan,40,
26.8907,14576,-15669,nan,40,
26.9007,14565,-15654,nan,40,
26.9107,14582,-15672,nan,40,
26.9209,14570,-15661,nan,40,
26.9307,14563,-15665,nan,40,
26.9409,14581,-15658,nan,40,
26.9508,13976,-18975,nan,39,
26.9607,11612,-24973,nan,39,
26.9709,12952,-21757,nan,39,
26.9806,13871,-18826,nan,39,
26.9908,13500,-20120,nan,39,
27.0008,13670,-19578,nan,39,
27.0107,13688,-19547,nan,39,
27.0208,13604,-19747,nan,39,
27.0308,13652,-19680,nan,39,
27.0408,13637,-19642,nan,39,
27.0508,13648,-19703,nan,39,
27.0607,13644,-19682,nan,39,
27.0708,13638,-19653,nan,39,
27.0807,13637,-19672,nan,39,
27.0908,13644,-19688,nan,39,
27.1008,13635,-19681,nan,39,
27.1107,13644,-19672,nan,39,
27.1209,13647,-19666,nan,39,
27.1307,13635,-19665,nan,39,
27.1409,13641,-19651,nan,39,
27.1508,13420,-22775,nan,38,
27.1607,9590,-28172,nan,38,
27.1709,11590,-24750,nan,38,
27.1807,10523,-26774,nan,38,
27.1908,11326,-25193,nan,38,
27.2007,10521,-26569,nan,38,
27.2107,11020,-25722,nan,38,
27.2208,10824,-26038,nan,38,
27.2307,10887,-25949,nan,38,
27.2408,10866,-25978,nan,38,
27.2507,10871,-25996,nan,38,
27.2607,10885,-25953,nan,38,
27.2709,10870,-25971,nan,38,
27.2807,10868,-25986,nan,38,
27.2908,10879,-25975,nan,38,
27.3008,10873,-25967,nan,38,
27.3107,10871,-25970,nan,38,
27.3209,10877,-25968,nan,38,
27.3308,10884,-25974,nan,38,
27.3408,10875,-25974,nan,38,
27.3508,9972,-28943,nan,37,
27.3607,9442,-28215,nan,37,
27.3709,9305,-28407,nan,37,
27.3808,9064,-28696,nan,37,
27.3909,9324,-28336,nan,37,
27.4008,9128,-28597,nan,37,
27.4107,9228,-28473,nan,37,
27.4207,9175,-28532,nan,37,
27.4307,9182,-28527,nan,37,
27.4407,9194,-28512,nan,37,
27.4509,9184,-28518,nan,37,
27.4607,9163,-28521,nan,37,
27.4708,9200,-28524,nan,37,
27.4808,9199,-28522,nan,37,
27.4908,9183,-28512,nan,37,
27.5008,9174,-28527,nan,37,
27.5107,9180,-28511,nan,37,
27.5209,9181,-28520,nan,37,
27.5307,9199,-28512,nan,37,
27.5407,9184,-28513,nan,37,
27.5506,7858,-30051,nan,36,
27.5607,4970,-32008,nan,36,
27.5708,6266,-30899,nan,36,
27.5807,5442,-31436,nan,36,
27.5908,5731,-31242,nan,36,
27.6008,5593,-31358,nan,36,
27.6107,5621,-31335,nan,36,
27.6209,5639,-31305,nan,36,
27.6307,5597,-31344,nan,36,
27.6408,5584,-31334,nan,36,
27.6507,5632,-31329,nan,36,
27.6607,5611,-31332,nan,36,
27.6709,5606,-31334,nan,36,
27.6807,5623,-31334,nan,36,
27.6908,5609,-31335,nan,36,
27.7008,5615,-31330,nan,36,
27.7107,5601,-31343,nan,36,
27.7209,5612,-31329,nan,36,
27.7308,5609,-31333,nan,36,
27.7408,5632,-31333,nan,36,
27.7508,4092,-32297,nan,35,
27.7607,3741,-32337,nan,35,
27.7709,4516,-32041,nan,35,
27.7807,4013,-32200,nan,35,
27.7909,4175,-32140,nan,35,
27.8007,4127,-32179,nan,35,
27.8107,4134,-32166,nan,35,
27.8209,4145,-32173,nan,35,
27.8308,4118,-32174,nan,35,
27.8409,4146,-32161,nan,35,
27.8508,4148,-32157,nan,35,
27.8607,4155,-32154,nan,35,
27.8709,4143,-32171,nan,35,
27.8807,4142,-32164,nan,35,
27.8908,4149,-32163,nan,35,
27.9008,4138,-32168,nan,35,
27.9107,4131,-32176,nan,35,
27.9208,4134,-32144,nan,35,
27.9308,4138,-32150,nan,35,
27.9409,4139,-32158,nan,35,
27.9507,1790,-32352,nan,34,
27.9607,2461,-32333,nan,34,
27.9709,1861,-32352,nan,34,
27.9807,2167,-32348,nan,34,
27.9908,1911,-32352,nan,34,
28.0008,2105,-32351,nan,34,
28.0107,1991,-32351,nan,34,
28.0209,2079,-32352,nan,34,
28.0308,2030,-32352,nan,34,
28.0408,2046,-32352,nan,34,
28.0508,2064,-32351,nan,34,
28.0607,2029,-32352,nan,34,
28.0709,2038,-32351,nan,34,
28.0808,2055,-32351,nan,34,
28.0909,2052,-32351,nan,34,
28.1007,2061,-32350,nan,34,
28.1107,2057,-32351,nan,34,
28.1208,2059,-32352,nan,34,
28.1307,2041,-32352,nan,34,
28.1408,2048,-32350,nan,34,
28.1508,-416,-32332,nan,33,
28.1607,-1808,-31750,nan,33,
28.1708,-893,-32148,nan,33,
28.1807,-1835,-31625,nan,33,
28.1908,-1494,-31857,nan,33,
28.2008,-1494,-31831,nan,33,
28.2108,-1637,-31739,nan,33,
28.2209,-1581,-31773,nan,33,
28.2308,-1569,-31796,nan,33,
28.2408,-1595,-31780,nan,33,
28.2507,-1593,-31772,nan,33,
28.2607,-1584,-31790,nan,33,
28.2708,-1584,-31774,nan,33,
28.2808,-1585,-31783,nan,33,
28.2908,-1583,-31776,nan,33,
28.3008,-1571,-31778,nan,33,
28.3108,-1574,-31771,nan,33,
28.321,-1586,-31772,nan,33,
28.3308,-1579,-31768,nan,33,
28.3409,-1587,-31781,nan,33,
28.3508,-4016,-30136,nan,32,
28.3607,-3009,-30790,nan,32,
28.3709,-3171,-30707,nan,32,
28.3808,-3447,-30491,nan,32,
28.3909,-3266,-30624,nan,32,
28.4008,-3334,-30573,nan,32,
28.4107,-3297,-30581,nan,32,
28.4208,-3305,-30595,nan,32,
28.4307,-3326,-30580,nan,32,
28.4409,-3312,-30584,nan,32,
28.4508,-3310,-30606,nan,32,
28.4607,-3303,-30596,nan,32,
28.4708,-3290,-30595,nan,32,
28.4807,-3309,-30592,nan,32,
28.4907,-3325,-30588,nan,32,
28.5007,-3324,-30607,nan,32,
28.5107,-3309,-30601,nan,32,
28.5208,-3307,-30612,nan,32,
28.5307,-3319,-30592,nan,32,
28.5409,-3308,-30605,nan,31,
28.5507,-5606,-27990,nan,31,
28.5607,-4404,-29832,nan,31,
28.5709,-5538,-28860,nan,31,
28.5807,-4771,-29547,nan,31,
28.5907,-5120,-29229,nan,31,
28.6007,-4914,-29450,nan,31,
28.6107,-5012,-29318,nan,31,
28.6208,-4945,-29382,nan,31,
28.6307,-4981,-29385,nan,31,
28.6408,-4992,-29350,nan,31,
28.6508,-4992,-29367,nan,31,
28.6607,-4961,-29381,nan,31,
28.6708,-4994,-29359,nan,31,
28.6808,-4980,-29360,nan,31,
28.691,-4967,-29364,nan,31,
28.7008,-4976,-29364,nan,31,
28.7107,-4982,-29371,nan,31,
28.7208,-4970,-29374,nan,31,
28.7307,-4969,-29368,nan,31,
28.7409,-4974,-29381,nan,30,
28.7508,-7608,-26248,nan,30,
28.7607,-9425,-24565,nan,30,
28.7708,-7298,-26488,nan,30,
28.7808,-6904,-27012,nan,30,
28.7908,-7163,-26653,nan,30,
28.8008,-7068,-26800,nan,30,
28.8107,-7113,-26751,nan,30,
28.8208,-7083,-26785,nan,30,
28.8307,-7090,-26760,nan,30,
28.8409,-7091,-26759,nan,30,
28.8508,-7088,-26771,nan,30,
28.8608,-7075,-26771,nan,30,
28.8708,-7095,-26758,nan,30,
28.8808,-7082,-26772,nan,30,
28.8909,-7086,-26777,nan,30,
28.9008,-7087,-26768,nan,30,
28.9109,-7095,-26766,nan,30,
28.9209,-7089,-26776,nan,30,
28.9307,-7084,-26770,nan,30,
28.9408,-7095,-26768,nan,29,
28.9507,-11110,-21049,nan,29,
28.9607,-10126,-22156,nan,29,
28.971,-11481,-19531,nan,29,
28.9808,-10029,-22514,nan,29,
28.9909,-10857,-20818,nan,29,
29.0008,-10624,-21239,nan,29,
29.0108,-10674,-21146,nan,29,
29.0209,-10681,-21135,nan,29,
29.0307,-10707,-21081,nan,29,
29.0408,-10679,-21157,nan,29,
29.0507,-10685,-21114,nan,29,
29.0607,-10697,-21105,nan,29,
29.0709,-10697,-21132,nan,29,
29.0808,-10678,-21126,nan,29,
29.0908,-10697,-21122,nan,29,
29.1008,-10687,-21124,nan,29,
29.1107,-10694,-21128,nan,29,
29.1209,-10706,-21122,nan,29,
29.1307,-10697,-21121,nan,29,
29.1411,-10684,-21121,nan,28,
29.1507,-12901,-15897,nan,28,
29.1607,-11650,-18980,nan,28,
29.1708,-12195,-17679,nan,28,
29.1808,-11963,-18497,nan,28,
29.191,-12029,-18103,nan,28,
29.2007,-11943,-18311,nan,28,
29.2109,-11988,-18166,nan,28,
29.2208,-11967,-18244,nan,28,
29.2308,-11967,-18223,nan,28,
29.2408,-11951,-18227,nan,28,
29.2508,-11953,-18233,nan,28,
29.2607,-11973,-18237,nan,28,
29.2709,-11979,-18233,nan,28,
29.2807,-11970,-18215,nan,28,
29.2908,-11961,-18212,nan,28,
29.3008,-11955,-18219,nan,28,
29.3107,-11950,-18219,nan,28,
29.3209,-11959,-18223,nan,28,
29.3308,-11964,-18226,nan,28,
29.3409,-11960,-18230,nan,27,
29.3508,-14430,-10543,nan,27,
29.3607,-14477,-10113,nan,27,
29.3709,-13683,-13299,nan,27,
29.3807,-13194,-14916,nan,27,
29.3908,-13370,-14579,nan,27,
29.4008,-13367,-14361,nan,27,
29.4107,-13304,-14544,nan,27,
29.4208,-13338,-14481,nan,27,
29.4308,-13338,-14454,nan,27,
29.4409,-13333,-14500,nan,27,
29.4508,-13340,-14486,nan,27,
29.4607,-13338,-14479,nan,27,
29.4709,-13328,-14480,nan,27,
29.4808,-13330,-14482,nan,27,
29.4908,-13342,-14490,nan,27,
29.5008,-13328,-14487,nan,27,
29.5108,-13348,-14493,nan,27,
29.5209,-13339,-14477,nan,27,
29.5308,-13329,-14486,nan,27,
29.5408,-13329,-14463,nan,26,
29.5508,-15960,-2286,nan,26,
29.5607,-14816,-7936,nan,26,
29.5706,-15635,-3590,nan,26,
29.5807,-15064,-6939,nan,26,
29.5908,-15397,-4987,nan,26,
29.6008,-15294,-5783,nan,26,
29.6108,-15334,-5323,nan,26,
29.6209,-15296,-5542,nan,26,
29.6308,-15316,-5390,nan,26,
29.6409,-15308,-5459,nan,26,
29.6508,-15310,-5461,nan,26,
29.6607,-15307,-5441,nan,26,
29.6709,-15309,-5462,nan,26,
29.6808,-15299,-5466,nan,26,
29.6908,-15306,-5449,nan,26,
29.7008,-15313,-5461,nan,26,
29.7106,-15310,-5455,nan,26,
29.7208,-15307,-5443,nan,26,
29.7307,-15312,-5447,nan,26,
29.7408,-15395,-5278,nan,25,
29.7508,-16271,1927,nan,25,
29.7607,-15666,-3229,nan,25,
29.7708,-16043,-95,nan,25,
29.7807,-15844,-1660,nan,25,
29.7908,-15918,-1071,nan,25,
29.8008,-15896,-1255,nan,25,
29.8107,-15913,-1108,nan,25,
29.8209,-15898,-1218,nan,25,
29.8307,-15902,-1197,nan,25,
29.8408,-15908,-1174,nan,25,
29.8508,-15914,-1191,nan,25,
29.8606,-15907,-1194,nan,25,
29.8709,-15910,-1182,nan,25,
29.8807,-15907,-1184,nan,25,
29.8909,-15913,-1180,nan,25,
29.9008,-15915,-1187,nan,25,
29.9108,-15908,-1185,nan,25,
29.9208,-15896,-1186,nan,25,
29.9307,-15913,-1167,nan,25,
29.9409,-15913,-1174,nan,24,
29.9508,-16377,8801,nan,24,
29.9607,-16350,6973,nan,24,
29.971,-16357,7312,nan,24,
29.9808,-16351,8298,nan,24,
29.9908,-16345,8264,nan,24,
30.0009,-16349,8039,nan,24,
30.0106,-16349,8240,nan,24,
30.0208,-16354,8219,nan,24,
30.0308,-16343,8152,nan,24,
30.0409,-16349,8162,nan,24,
30.0508,-16330,8190,nan,24,
30.0607,-16340,8173,nan,24,
30.0708,-16332,8177,nan,24,
30.0808,-16317,8166,nan,24,
30.0909,-16344,8185,nan,24,
30.1007,-16332,8183,nan,24,
30.1107,-16357,8180,nan,24,
30.1208,-16335,8166,nan,24,
30.1307,-16341,8162,nan,24,
30.1408,-16341,8187,nan,23,
30.1508,-16037,14708,nan,23,
30.1607,-16256,10317,nan,23,
30.1709,-16161,12241,nan,23,
30.1808,-16229,11527,nan,23,
30.1908,-16196,11769,nan,23,
30.2007,-16195,11626,nan,23,
30.2107,-16191,11699,nan,23,
30.2208,-16193,11686,nan,23,
30.2308,-16213,11675,nan,23,
30.2409,-16197,11668,nan,23,
30.2508,-16193,11673,nan,23,
30.2606,-16199,11679,nan,23,
30.2709,-16196,11670,nan,23,
30.2807,-16212,11677,nan,23,
30.2909,-16208,11675,nan,23,
30.3008,-16198,11686,nan,23,
30.3107,-16209,11666,nan,23,
30.3209,-16190,11681,nan,23,
30.3308,-16194,11665,nan,23,
30.3409,-16203,11873,nan,22,
30.3508,-15180,20062,nan,22,
30.3607,-15973,14583,nan,22,
30.3708,-15482,17619,nan,22,
30.3808,-15761,16216,nan,22,
30.3908,-15571,17281,nan,22,
30.4008,-15653,16743,nan,22,
30.4107,-15647,16913,nan,22,
30.4208,-15611,16932,nan,22,
30.4308,-15647,16870,nan,22,
30.4409,-15624,16872,nan,22,
30.4508,-15635,16906,nan,22,
30.4607,-15636,16896,nan,22,
30.4708,-15635,16916,nan,22,
30.4807,-15631,16900,nan,22,
30.4908,-15630,16897,nan,22,
30.5008,-15636,16904,nan,22,
30.5107,-15646,16895,nan,22,
30.5208,-15654,16907,nan,22,
30.5307,-15623,16888,nan,22,
30.5408,-15587,17345,nan,21,
30.5508,-13483,25547,nan,21,
30.5607,-14203,23092,nan,21,
30.5709,-14026,23636,nan,21,
30.5808,-13735,24216,nan,21,
30.5908,-13694,24720,nan,21,
30.6008,-13793,24395,nan,21,
30.6108,-13754,24482,nan,21,
30.6209,-13734,24545,nan,21,
30.6306,-13763,24468,nan,21,
30.6407,-13751,24481,nan,21,
30.6507,-13759,24498,nan,21,
30.6607,-13749,24501,nan,21,
30.6708,-13774,24495,nan,21,
30.6807,-13736,24503,nan,21,
30.6909,-13753,24499,nan,21,
30.7008,-13774,24509,nan,21,
30.7107,-13760,24493,nan,21,
30.7209,-13767,24500,nan,21,
30.7308,-13767,24505,nan,21,
30.7408,-13526,25359,nan,20,
30.7508,-11696,29519,nan,20,
30.7607,-13056,26570,nan,20,
30.7708,-12295,28158,nan,20,
30.7808,-12517,27725,nan,20,
30.7909,-12464,27833,nan,20,
30.8008,-12495,27747,nan,20,
30.8108,-12482,27786,nan,20,
30.8209,-12492,27782,nan,20,
30.8307,-12493,27778,nan,20,
30.8409,-12489,27781,nan,20,
30.8508,-12487,27778,nan,20,
30.8606,-12488,27785,nan,20,
30.8709,-12485,27778,nan,20,
30.8808,-12489,27785,nan,20,
30.8908,-12488,27769,nan,20,
30.9008,-12493,27771,nan,20,
30.9107,-12505,27788,nan,20,
30.9209,-12492,27780,nan,20,
30.9308,-12484,27778,nan,20,
30.9408,-11846,29185,nan,19,
30.9508,-9905,31968,nan,19,
30.9607,-11344,29700,nan,19,
30.9709,-10638,30810,nan,19,
30.9809,-11168,29954,nan,19,
30.9909,-10886,30371,nan,19,
