time,magx,magy,step_count
30.361,-13439,-14384,15
30.3708,-13562,-13963,15
30.3809,-13521,-14120,15
30.3908,-13503,-14168,15
30.4009,-13526,-14074,15
30.411,-13535,-14099,15
30.4207,-13511,-14147,15
30.431,-13532,-14100,15
30.4407,-13529,-14108,15
30.451,-13507,-14136,15
30.4608,-13525,-14118,15
30.4707,-13523,-14110,15
30.481,-13521,-14104,15
30.4907,-13505,-14275,16
30.5009,-11196,-20231,16
30.5108,-13012,-15651,16
30.5207,-11563,-18741,16
30.5309,-12538,-16961,16
30.5408,-11895,-18589,16
30.5509,-12314,-17539,16
30.5608,-12073,-18121,16
30.5708,-12205,-17839,16
30.581,-12160,-17895,16
30.5909,-12148,-17973,16
30.601,-12176,-17908,16
30.6109,-12158,-17923,16
30.621,-12161,-17933,16
30.6308,-12154,-17922,16
30.6408,-12141,-17930,16
30.651,-12162,-17930,16
30.6608,-12175,-17915,16
30.6708,-12150,-17938,16
30.6808,-12165,-17926,16
30.6908,-12119,-18163,17
30.701,-9445,-23645,17
30.7108,-11590,-20498,17
30.7208,-10299,-22223,17
30.7309,-11145,-20557,17
30.7408,-10526,-21827,17
30.751,-10991,-20853,17
30.7609,-10740,-21396,17
30.7708,-10856,-21230,17
30.781,-10856,-21168,17
30.7908,-10807,-21261,17
30.801,-10824,-21188,17
30.8108,-10837,-21206,17
30.8209,-10832,-21219,17
30.831,-10834,-21197,17
30.8407,-10837,-21208,17
30.8509,-10824,-21207,17
30.8608,-10849,-21224,17
30.8709,-10834,-21209,17
30.881,-10819,-21204,17
30.891,-10752,-21403,18
30.901,-6357,-28298,18
30.9108,-9263,-23914,18
30.9208,-8512,-24967,18
30.9308,-7422,-26490,18
30.9408,-7429,-26476,18
30.951,-7720,-26034,18
30.9608,-7758,-26001,18
30.9707,-7722,-25962,18
30.9808,-7738,-25971,18
30.9909,-7744,-25971,18
31.0009,-7732,-25957,18
31.0109,-7731,-25963,18
31.0208,-7728,-25958,18
31.0308,-7740,-25960,18
31.0408,-7732,-25966,18
31.0508,-7736,-25964,18
31.061,-7720,-25965,18
31.0708,-7722,-25971,18
31.081,-7713,-25964,18
31.0909,-7654,-27548,19
31.101,-4575,-29698,19
31.111,-6089,-28345,19
31.1207,-4944,-29437,19
31.1309,-5730,-28734,19
31.1409,-4958,-29449,19
31.151,-5539,-29201,19
31.1608,-5242,-29227,19
31.1707,-5225,-29236,19
31.181,-5277,-29191,19
31.1907,-5196,-29281,19
31.2008,-5257,-29210,19
31.2109,-5249,-29197,19
31.2207,-5228,-29238,19
31.2309,-5213,-29241,19
31.2408,-5236,-29228,19
31.2507,-5239,-29230,19
31.2608,-5221,-29236,19
31.2709,-5246,-29235,19
31.281,-5239,-29233,19
31.2931,-4335,-30694,20
31.3009,-2657,-31044,20
31.3138,-3420,-30518,20
31.3208,-2749,-30999,20
31.331,-4003,-30172,20
31.3408,-3196,-30754,20
31.351,-3552,-30486,20
31.361,-3394,-30615,20
31.3708,-3455,-30551,20
31.381,-3437,-30570,20
31.3908,-3431,-30575,20
31.4009,-3461,-30563,20
31.411,-3446,-30572,20
31.4207,-3430,-30575,20
31.431,-3436,-30559,20
31.441,-3433,-30564,20
31.4509,-3431,-30572,20
31.461,-3449,-30566,20
31.4709,-3452,-30562,20
31.481,-3441,-30565,20
31.491,-2548,-31335,21
31.5009,1295,-32266,21
31.5108,-1852,-31717,21
31.5208,-1131,-32011,21
31.5308,-583,-32197,21
31.5408,-1435,-31879,21
31.5509,-1656,-31785,21
31.5609,-1664,-31756,21
31.5709,-1601,-31802,21
31.5808,-1722,-31703,21
31.5908,-1653,-31732,21
31.6009,-1646,-31780,21
31.611,-1678,-31736,21
31.6208,-1665,-31729,21
31.631,-1657,-31745,21
31.6409,-1674,-31752,21
31.651,-1680,-31742,21
31.6608,-1670,-31736,21
31.6707,-1675,-31739,21
31.6809,-1667,-31738,21
31.691,-936,-32167,22
31.7009,4018,-31918,22
31.7108,249,-32272,22
31.7207,2043,-32272,22
31.731,1922,-32270,22
31.7408,1908,-32272,22
31.7509,1838,-32272,22
31.7608,1971,-32272,22
31.7708,1795,-32272,22
31.781,1842,-32272,22
31.7909,1919,-32272,22
31.801,1812,-32272,22
31.811,1838,-32272,22
31.8208,1839,-32272,22
31.831,1831,-32272,22
31.841,1834,-32272,22
31.851,1850,-32272,22
31.8608,1840,-32272,22
31.8708,1848,-32272,22
31.881,1826,-32272,22
31.891,2768,-32272,23
31.9008,4679,-32233,23
31.911,3989,-32143,23
31.9208,4043,-32124,23
31.931,3578,-32272,23
31.9408,4327,-32044,23
31.951,3805,-32235,23
31.961,4104,-32153,23
31.9709,3970,-32178,23
31.9808,4007,-32179,23
31.991,4043,-32168,23
32.001,3998,-32174,23
32.011,4041,-32177,23
32.0208,4024,-32178,23
32.031,4027,-32175,23
32.041,4021,-32170,23
32.051,4031,-32182,23
32.0608,4034,-32174,23
32.0708,4033,-32185,23
32.0809,4033,-32180,23
32.0908,4954,-30796,24
32.1009,7862,-29568,24
32.111,5179,-31516,24
32.121,5992,-30905,24
32.1314,6160,-30820,24
32.141,5407,-31295,24
32.1508,5653,-31118,24
32.1607,5489,-31258,24
32.1708,5522,-31204,24
32.1809,5565,-31198,24
32.191,5507,-31232,24
32.2009,5545,-31197,24
32.211,5558,-31211,24
32.2209,5549,-31211,24
32.231,5538,-31212,24
32.241,5534,-31214,24
32.251,5535,-31198,24
32.261,5529,-31208,24
32.2708,5539,-31212,24
32.281,5544,-31230,24
32.291,8036,-29648,25
32.301,9761,-27501,25
32.311,8779,-28858,25
32.3208,9155,-28364,25
32.331,9043,-28461,25
32.341,9230,-28942,25
32.3509,9194,-28336,25
32.361,9107,-28423,25
32.3709,8932,-28688,25
32.381,9054,-28527,25
32.3908,9008,-28571,25
32.4008,8975,-28614,25
32.4108,9016,-28550,25
32.4209,9015,-28579,25
32.431,8991,-28592,25
32.441,9007,-28567,25
32.451,9007,-28570,25
32.4607,9001,-28584,25
32.4708,9005,-28584,25
32.4808,9019,-28588,25
32.4909,11170,-25174,26
32.5008,10418,-26553,26
32.5108,11186,-25129,26
32.5209,10507,-26340,26
32.5309,10932,-25200,26
32.541,10559,-26296,26
32.5508,10876,-25756,26
32.5609,10719,-26011,26
32.5708,10835,-25842,26
32.581,10753,-25972,26
32.5909,10816,-25932,26
32.601,10788,-25890,26
32.611,10769,-25926,26
32.6209,10784,-25919,26
32.6309,10786,-25915,26
32.6409,10781,-25921,26
32.651,10781,-25914,26
32.661,10788,-25923,26
32.6709,10788,-25925,26
32.681,10794,-25922,26
32.691,12573,-22427,27
32.701,13702,-18917,27
32.7116,11772,-24269,27
32.7212,12622,-21893,27
32.7308,13585,-19431,27
32.7408,13308,-20462,27
32.7508,13560,-19728,27
32.7609,13401,-20172,27
32.7709,13508,-19796,27
32.781,13452,-19899,27
32.7909,13469,-20011,27
32.801,13478,-19902,27
32.8109,13475,-19945,27
32.8208,13481,-19956,27
32.8308,13482,-19934,27
32.841,13483,-19937,27
32.851,13480,-19947,27
32.861,13482,-19934,27
32.8709,13478,-19948,27
32.881,13493,-19935,27
32.891,14514,-15471,28
32.901,14218,-17094,28
32.911,14488,-14683,28
32.9209,14242,-16960,28
32.931,14524,-15716,28
32.941,14444,-16041,28
32.9509,14448,-16011,28
32.9609,14455,-16012,28
32.9709,14448,-15919,28
32.9811,14438,-16029,28
32.9909,14457,-15989,28
33.001,14454,-15982,28
33.011,14454,-16004,28
33.021,14453,-15990,28
33.031,14452,-15997,28
33.041,14466,-15997,28
33.051,14451,-15995,28
33.061,14469,-16001,28
33.0708,14448,-15992,28
33.081,14441,-15985,29
33.091,15200,-9375,29
33.101,14729,-14596,29
33.111,15268,-10758,29
33.1208,14883,-13705,29
33.131,15144,-11971,29
33.1409,14991,-13029,29
33.151,15055,-12594,29
33.161,15009,-12908,29
33.171,15049,-12689,29
33.181,15039,-12782,29
33.191,15038,-12787,29
33.201,15026,-12751,29
33.211,15044,-12765,29
33.2209,15036,-12784,29
33.231,15029,-12770,29
33.2409,15024,-12761,29
33.2509,15040,-12766,29
33.261,15027,-12762,29
33.2709,15044,-12776,29
33.281,15015,-12775,30
33.2909,15712,-3733,30
33.3008,15690,-5104,30
33.311,15408,-9594,30
33.3209,15659,-5015,30
33.3308,15690,-4089,30
33.3408,15685,-5027,30
33.3508,15656,-5285,30
33.3608,15654,-5166,30
33.3708,15673,-5279,30
33.381,15662,-5179,30
33.3907,15661,-5239,30
33.4009,15678,-5213,30
33.4109,15682,-5232,30
33.4208,15671,-5219,30
33.431,15685,-5222,30
33.4408,15676,-5227,30
33.451,15669,-5234,30
33.461,15671,-5226,30
33.471,15666,-5220,30
33.4809,15681,-5222,31
33.4909,15450,4125,31
33.5009,15781,-3034,31
33.5109,15573,2949,31
33.5208,15793,-1715,31
33.5308,15639,1934,31
33.5409,15766,-510,31
33.5509,15708,1234,31
33.561,15731,208,31
33.571,15706,773,31
33.581,15723,539,31
33.591,15726,560,31
33.6009,15704,611,31
33.6109,15713,607,31
33.6209,15729,567,31
33.6308,15710,597,31
33.6409,15726,600,31
33.6509,15725,578,31
33.6609,15716,592,31
33.6708,15712,601,31
33.6809,15722,592,32
33.691,15044,8028,32
33.7009,15662,2482,32
33.711,15272,6521,32
33.7209,15515,3659,32
33.731,15414,5356,32
33.741,15465,4869,32
33.751,15473,4992,32
33.761,15478,4887,32
33.7708,15457,5018,32
33.781,15462,4911,32
33.791,15459,4942,32
33.8009,15476,4976,32
33.811,15477,4949,32
33.8208,15462,4947,32
33.831,15462,4949,32
33.841,15475,4947,32
33.851,15476,4954,32
33.861,15451,4949,32
33.871,15470,4947,32
33.881,15469,4948,33
33.891,13959,13925,33
33.9009,14502,11496,33
33.9109,15045,9457,33
33.9209,14432,11662,33
33.931,14563,10928,33
33.9409,14951,8583,33
33.951,14817,9445,33
33.9609,14944,8657,33
33.9709,14858,9070,33
33.981,14900,8964,33
33.991,14916,8848,33
34.001,14886,8994,33
34.011,14891,8933,33
34.021,14902,8914,33
34.031,14876,8967,33
34.041,14902,8946,33
34.0509,14898,8929,33
34.0609,14901,8932,33
34.0708,14907,8934,33
34.0809,14912,8940,34
34.0908,11966,20596,34
34.101,13910,12960,34
34.111,12120,20194,34
34.1209,13848,14688,34
34.1309,12547,19182,34
34.141,13605,15735,34
34.151,12837,18378,34
34.1608,13387,16534,34
34.1709,13102,17503,34
34.1808,13224,17161,34
34.191,13197,17206,34
34.2009,13180,17295,34
34.2108,13205,17188,34
34.2208,13184,17227,34
34.231,13199,17229,34
34.2409,13186,17228,34
34.2508,13195,17219,34
34.2609,13186,17220,34
34.2709,13188,17232,34
34.2808,13202,17234,35
34.2908,10441,23953,35
34.301,12529,19248,35
34.3109,10991,23210,35
34.3209,12269,20030,35
34.3309,11407,22271,35
34.3409,11771,21307,35
34.3509,11630,21794,35
34.3609,11700,21501,35
34.3709,11636,21673,35
34.3809,11668,21589,35
34.3908,11643,21592,35
34.401,11663,21623,35
34.4109,11665,21622,35
34.4208,11661,21601,35
34.431,11661,21599,35
34.441,11654,21624,35
34.4509,11651,21617,35
34.4609,11638,21605,35
34.4709,11666,21625,35
34.481,11655,22355,36
34.4909,7461,29405,36
34.5009,9864,25839,36
34.511,10411,24682,36
34.5209,9576,26360,36
34.5308,9721,26097,36
34.541,10287,24579,36
34.551,10189,25109,36
34.5609,10380,24695,36
34.5709,10255,24959,36
34.5809,10329,24852,36
34.591,10330,24834,36
34.601,10294,24889,36
34.611,10315,24877,36
34.6209,10322,24841,36
34.631,10315,24870,36
34.641,10312,24875,36
34.651,10314,24863,36
34.6608,10317,24862,36
34.6709,10325,24866,36
34.681,10113,25387,37
34.691,4101,32608,37
34.701,8786,27969,37
34.7108,5109,32214,37
34.7209,8000,28938,37
34.7309,5690,31186,37
34.7408,7342,29825,37
34.7509,6255,31072,37
34.7609,7101,30079,37
34.7709,6655,30635,37
34.7808,6864,30329,37
34.7909,6764,30432,37
34.8009,6772,30465,37
34.8109,6846,30397,37
34.8208,6786,30461,37
34.8308,6778,30450,37
34.841,6808,30427,37
34.851,6801,30435,37
34.861,6783,30437,37
34.8709,6796,30429,37
34.8809,6453,31100,38
34.891,3192,32608,38
34.9009,5517,32013,38
34.911,3807,32608,38
34.9209,5197,32607,38
34.931,4448,32608,38
34.9408,4747,32608,38
34.951,4525,32608,38
34.9609,4603,32608,38
34.9709,4621,32608,38
34.9809,4577,32608,38
34.9908,4607,32608,38
35.0009,4622,32608,38
35.0109,4598,32608,38
35.0209,4594,32608,38
35.031,4601,32608,38
35.0409,4609,32608,38
35.0509,4602,32608,38
35.0609,4609,32608,38
35.0708,4596,32608,38
35.0809,4142,32608,39
35.0908,-1045,32608,39
35.1009,2099,32608,39
35.111,2058,32608,39
35.1209,811,32608,39
35.1309,16,32608,39
35.1409,490,32608,39
35.151,171,32608,39
35.161,235,32608,39
35.1709,326,32608,39
35.1809,239,32608,39
35.191,194,32608,39
35.2009,256,32608,39
35.211,238,32608,39
35.2209,236,32608,39
35.231,242,32608,39
35.241,244,32608,39
35.251,243,32608,39
35.261,243,32608,39
35.2709,219,32608,39
35.2809,-269,32608,40
35.2909,-3035,32608,40
35.3009,-1721,32608,40
35.311,-2236,32608,40
35.3209,-1678,32608,40
35.331,-2411,32608,40
35.341,-1893,32608,40
35.3509,-2197,32608,40
35.3609,-2077,32608,40
35.3709,-2061,32608,40
35.3809,-2141,32608,40
35.3909,-2077,32608,40
35.401,-2086,32608,40
35.411,-2115,32608,40
35.4208,-2093,32608,40
35.4309,-2100,32608,40
35.441,-2094,32608,40
35.451,-2098,32608,40
35.461,-2093,32608,40
35.4708,-2100,32608,40
35.481,-2743,32608,41
35.4909,-4468,32608,41
35.5009,-4140,32608,41
35.511,-4423,32608,41
35.5209,-3861,32608,41
35.5309,-4355,32608,41
35.5409,-3909,32608,41
35.5509,-4048,32608,41
35.5609,-4128,32608,41
35.5709,-4039,32608,41
35.581,-4090,32608,41
35.5909,-4079,32608,41
35.601,-4048,32608,41
35.6109,-4077,32608,41
35.6211,-4065,32608,41
35.6309,-4062,32608,41
35.641,-4054,32608,41
35.6509,-4064,32608,41
35.6609,-4070,32608,41
35.6709,-4057,32608,41
35.6809,-6195,32608,42
35.691,-9628,31795,42
35.7009,-5695,32608,42
35.7108,-7425,32608,42
35.7208,-8573,32608,42
35.7309,-8351,32608,42
35.741,-8089,32608,42
35.7508,-8268,32608,42
35.761,-8194,32608,42
35.7709,-8230,32608,42
35.781,-8213,32608,42
35.7909,-8233,32608,42
35.8009,-8199,32608,42
35.8109,-8204,32608,42
35.8207,-8231,32608,42
35.8307,-8211,32608,42
35.841,-8221,32608,42
35.851,-8213,32608,42
35.861,-8238,32608,42
35.8709,-8207,32608,42
35.8809,-10347,31041,43
35.8908,-10473,30851,43
35.9009,-10660,30566,43
35.9109,-10524,30799,43
35.9209,-10703,29901,43
35.931,-10462,30901,43
35.941,-10911,30249,43
35.9509,-10669,30622,43
35.9609,-10845,30319,43
35.9709,-10744,30494,43
35.9811,-10787,30466,43
35.9909,-10817,30394,43
36.001,-10778,30457,43
36.0111,-10785,30449,43
36.0209,-10786,30429,43
36.0309,-10789,30441,43
36.0409,-10793,30442,43
36.051,-10804,30429,43
36.0609,-10789,30437,43
36.0709,-10789,30444,43
36.081,-12359,27821,44
36.091,-12544,27538,44
36.1009,-12228,28182,44
36.1109,-12779,27829,44
36.1209,-12216,28239,44
36.131,-12595,27467,44
36.141,-12361,27962,44
36.1509,-12472,27752,44
36.161,-12446,27801,44
36.1709,-12438,27837,44
36.181,-12453,27795,44
36.1909,-12439,27797,44
36.2009,-12455,27812,44
36.2109,-12447,27796,44
36.2209,-12435,27795,44
36.231,-12435,27800,44
36.2409,-12438,27794,44
36.2511,-12440,27797,44
36.261,-12439,27800,44
36.2709,-12446,27805,44
36.2809,-13920,23901,45
36.291,-15131,19266,45
36.301,-13309,25741,45
36.311,-14402,22252,45
36.3209,-14309,22572,45
36.331,-13626,24670,45
36.341,-13887,23900,45
36.351,-13657,24589,45
36.3609,-13783,24273,45
36.3709,-13764,24293,45
36.381,-13711,24450,45
36.3909,-13745,24319,45
36.4008,-13741,24326,45
36.4107,-13735,24381,45
36.4208,-13735,24343,45
36.431,-13739,24329,45
36.4409,-13748,24348,45
36.4509,-13725,24360,45
36.4608,-13743,24359,45
36.4708,-13737,24353,45
36.4808,-15053,20288,46
36.491,-15944,18016,46
36.5009,-15829,15271,46
36.511,-15323,18668,46
36.5209,-15849,15240,46
36.5308,-15402,18203,46
36.541,-15742,16132,46
36.551,-15538,17813,46
36.561,-15694,16584,46
36.5709,-15555,17326,46
36.5809,-15627,16954,46
36.591,-15613,17065,46
36.6009,-15603,17114,46
36.611,-15618,17075,46
36.6209,-15613,17043,46
36.631,-15597,17090,46
36.6409,-15615,17081,46
36.6507,-15613,17068,46
36.6609,-15603,17063,46
36.6707,-15604,17073,46
36.6809,-16180,9203,47
36.6907,-16032,14313,47
36.7009,-16268,10480,47
36.7109,-16153,12607,47
36.7209,-16180,12254,47
36.7309,-16235,11289,47
36.741,-16172,11889,47
36.7509,-16197,11755,47
36.7609,-16204,11701,47
36.7708,-16207,11838,47
36.781,-16213,11701,47
36.791,-16214,11774,47
36.8009,-16215,11768,47
36.811,-16221,11755,47
36.8209,-16219,11743,47
36.831,-16213,11767,47
36.841,-16197,11746,47
36.8511,-16214,11764,47
36.8609,-16214,11764,47
36.8709,-16208,11760,48
36.881,-16302,4276,48
36.891,-16292,3972,48
36.9009,-16319,9381,48
36.9109,-16346,6493,48
36.9209,-16334,6991,48
36.931,-16330,8205,48
36.941,-16332,7966,48
36.951,-16330,7936,48
36.961,-16330,8137,48
36.9709,-16335,7964,48
36.981,-16332,8024,48
36.991,-16334,8048,48
37.001,-16333,8044,48
37.011,-16348,8008,48
37.0209,-16337,8027,48
37.031,-16342,8038,48
37.0411,-16320,8023,48
37.0509,-16335,8016,48
37.061,-16324,8024,48
37.0709,-16343,8021,49
37.081,-15712,-2729,49
37.0909,-16150,599,49
37.101,-15665,-3072,49
37.111,-16144,1033,49
37.1209,-15646,-3464,49
37.1309,-16152,855,49
37.1408,-15839,-2150,49
37.151,-16045,-480,49
37.161,-15971,-1174,49
37.1709,-15996,-816,49
37.181,-15969,-1064,49
37.1909,-15995,-903,49
37.2009,-16000,-930,49
37.2109,-15995,-986,49
37.2209,-15991,-939,49
37.2309,-15999,-930,49
37.241,-15991,-951,49
37.2509,-15998,-935,49
37.261,-15985,-932,49
37.2709,-15992,-936,50
37.2811,-14761,-8613,50
37.2909,-15733,-3019,50
37.301,-14983,-7600,50
37.311,-15610,-3878,50
37.3208,-15166,-6618,50
37.3309,-15499,-4659,50
37.341,-15294,-5877,50
37.351,-15404,-5189,50
37.3609,-15365,-5542,50
37.3709,-15380,-5473,50
37.381,-15397,-5384,50
37.3909,-15365,-5446,50
37.401,-15378,-5438,50
37.4108,-15372,-5408,50
37.4209,-15370,-5437,50
37.431,-15394,-5435,50
37.4411,-15378,-5422,50
37.4509,-15372,-5430,50
37.4609,-15382,-5427,50
37.4709,-15382,-5420,51
37.4807,-13673,-13562,51
37.4908,-13722,-11655,51
37.501,-14726,-9164,51
37.5109,-14004,-12461,51
37.5209,-13275,-14715,51
37.5308,-13674,-13548,51
37.5408,-13395,-14394,51
37.5509,-13550,-13916,51
37.5609,-13458,-14103,51
37.5709,-13453,-14195,51
37.5809,-13491,-14067,51
37.5909,-13483,-14125,51
37.6009,-13463,-14131,51
37.611,-13495,-14096,51
37.6209,-13500,-14108,51
37.631,-13486,-14114,51
37.6411,-13479,-14123,51
37.651,-13483,-14118,51
37.6609,-13489,-14119,51
37.6709,-13486,-14105,52
37.6809,-11256,-20156,52
37.691,-12975,-15653,52
37.7009,-11515,-19360,52
37.711,-12630,-16660,52
37.7209,-11868,-18566,52
37.7309,-12267,-17537,52
37.7408,-12085,-18064,52
37.751,-12183,-17785,52
37.7609,-12123,-17903,52
37.7709,-12135,-17899,52
37.7809,-12151,-17842,52
37.7908,-12131,-17898,52
37.8009,-12114,-17885,52
37.8109,-12133,-17863,52
37.8208,-12141,-17881,52
37.831,-12143,-17880,52
37.841,-12130,-17876,52
37.8509,-12135,-17876,52
37.8609,-12133,-17882,52
37.8708,-12134,-18234,53
37.8809,-9463,-23555,53
37.891,-11540,-19478,53
37.9009,-9995,-22661,53
37.9109,-11270,-20160,53
37.9209,-10413,-21941,53
37.9309,-10992,-20840,53
37.9408,-10712,-21371,53
37.9509,-10827,-21125,53
37.961,-10798,-21154,53
37.971,-10759,-21229,53
37.9809,-10814,-21136,53
37.991,-10796,-21179,53
38.0009,-10791,-21192,53
38.011,-10799,-21172,53
38.0208,-10804,-21170,53
38.0309,-10785,-21169,53
38.0409,-10804,-21173,53
38.051,-10805,-21183,53
38.0609,-10795,-21174,53
38.0709,-10676,-21445,54
38.081,-6296,-28012,54
38.0909,-8496,-25036,54
38.1009,-9025,-24171,54
38.111,-7538,-26312,54
38.1209,-7356,-26421,54
38.131,-7750,-26005,54
38.141,-7792,-25942,54
38.151,-7782,-25961,54
38.161,-7786,-25944,54
38.1709,-7776,-25962,54
38.181,-7782,-25966,54
38.1909,-7791,-25962,54
38.201,-7772,-25954,54
38.2111,-7792,-25954,54
38.2208,-7763,-25953,54
38.2309,-7784,-25950,54
38.2409,-7782,-25956,54
38.2509,-7798,-25951,54
38.261,-7780,-25954,54
38.2708,-7638,-26329,55
38.2811,-3804,-30238,55
38.291,-6692,-27613,55
38.3009,-4418,-29869,55
38.3108,-6122,-28917,55
38.3208,-5087,-29404,55
38.331,-5513,-29029,55
38.3723,-5100,-29102,55
38.3747,-5216,-29299,55
38.3755,-5208,-29299,55
38.3762,-5269,-29248,55
38.3809,-5271,-29245,55
38.3942,-5258,-29238,55
38.4009,-5222,-29288,55
38.4109,-5257,-29264,55
38.4208,-5261,-29261,55
38.4309,-5234,-29277,55
38.441,-5250,-29260,55
38.4509,-5245,-29266,55
38.4609,-5239,-29264,55
38.4708,-5071,-29488,56
38.4809,-2085,-31446,56
38.491,-4512,-29852,56
38.5009,-2575,-31021,56
38.511,-4003,-30231,56
38.5209,-3175,-30811,56
38.5309,-3548,-30545,56
38.541,-3385,-30649,56
38.5509,-3482,-30595,56
38.561,-3422,-30624,56
38.5708,-3422,-30637,56
38.581,-3466,-30617,56
38.5909,-3453,-30621,56
38.6009,-3430,-30632,56
38.6109,-3461,-30620,56
38.6209,-3445,-30622,56
38.6309,-3442,-30616,56
38.641,-3438,-30613,56
38.6509,-3454,-30615,56
38.6609,-3444,-30620,56
38.671,-3245,-30858,57
38.681,1255,-32272,57
38.6909,-1300,-31591,57
38.7009,-995,-32089,57
38.7109,-508,-32240,57
38.7208,-1012,-32034,57
38.731,-2010,-31503,57
38.7409,-1454,-31826,57
38.7509,-1815,-31696,57
38.7609,-1752,-31627,57
38.7708,-1645,-31706,57
38.781,-1716,-31681,57
38.7908,-1711,-31675,57
38.801,-1672,-31707,57
38.811,-1686,-31702,57
38.8209,-1703,-31680,57
38.831,-1708,-31692,57
38.841,-1692,-31694,57
38.851,-1677,-31696,57
38.8609,-1683,-31687,57
38.8709,-1579,-31835,58
38.881,3784,-31949,58
38.891,438,-32272,58
38.901,2801,-32223,58
38.9109,1283,-32272,58
38.9208,2327,-32261,58
38.931,1491,-32272,58
38.941,2115,-32271,58
38.9509,1828,-32272,58
38.961,1746,-32271,58
38.9709,1852,-32272,58
38.9809,1726,-32272,58
38.991,1800,-32272,58
39.0008,1794,-32272,58
39.0262,1780,-32271,58
39.0343,1796,-32271,58
39.0352,1799,-32272,58
39.0408,1783,-32272,58
39.0509,1794,-32272,58
39.061,1800,-32271,58
39.0708,3055,-32262,59
39.081,4440,-31929,59
39.0909,3352,-32256,59
39.1008,4456,-31938,59
39.1109,3301,-32271,59
39.1209,4433,-31998,59
39.1309,3748,-32240,59
39.1408,4097,-32122,59
39.151,3953,-32170,59
39.1609,3982,-32159,59
39.1708,4012,-32163,59
39.181,3976,-32166,59
39.1909,4004,-32157,59
39.2009,4003,-32165,59
39.2109,3986,-32173,59
39.2208,3996,-32158,59
39.2309,3990,-32171,59
39.2408,3997,-32163,59
39.2509,3995,-32172,59
39.2607,3996,-32161,59
39.2708,5277,-31532,60
39.2809,8301,-29102,60
39.291,5547,-31282,60
39.301,5842,-31071,60
39.3109,6349,-30710,60
39.3208,5918,-31138,60
39.3309,5528,-31277,60
39.341,5597,-31218,60
39.3509,5574,-31211,60
39.3609,5520,-31256,60
39.3708,5563,-31211,60
39.381,5543,-31235,60
39.3908,5535,-31245,60
39.4008,5541,-31230,60
39.4109,5570,-31238,60
39.4208,5548,-31229,60
39.4309,5568,-31234,60
39.4408,5562,-31233,60
39.451,5560,-31245,60
39.461,5557,-31231,60
39.4708,6794,-30560,61
39.4808,10583,-25966,61
39.491,7960,-29788,61
39.5009,9785,-28789,61
39.5109,9320,-28149,61
39.5209,9000,-28575,61
39.5309,8974,-28648,61
39.5409,9280,-28249,61
39.551,8844,-28794,61
39.5608,9110,-28475,61
39.5709,8966,-28565,61
39.581,8960,-28623,61
39.591,9020,-28559,61
39.601,9012,-28595,61
39.611,8993,-28597,61
39.6208,9036,-28582,61
39.631,9009,-28595,61
39.641,8997,-28590,61
39.6511,9000,-28590,61
39.6608,9009,-28586,61
39.6709,10397,-26647,62
39.6809,11025,-25464,62
39.691,10760,-24842,62
39.7008,10381,-26599,62
39.711,11024,-25497,62
39.7209,10692,-26076,62
39.731,10800,-25923,62
39.7409,10785,-25935,62
39.7509,10811,-25897,62
39.761,10756,-25983,62
39.7708,10785,-25923,62
39.781,10804,-25909,62
39.791,10774,-25943,62
39.801,10789,-25923,62
39.8108,10799,-25925,62
39.8209,10773,-25927,62
39.8309,10792,-25943,62
39.841,10778,-25935,62
39.8509,10788,-25937,62
39.8608,10797,-25936,62
39.8711,11968,-23893,63
39.881,13955,-19672,63
39.8908,11731,-24337,63
39.9009,12731,-22166,63
39.9109,13530,-19775,63
39.9208,13348,-20369,63
39.9308,13503,-19904,63
39.9409,13422,-20165,63
39.9509,13531,-19885,63
39.9607,13470,-19997,63
39.9708,13466,-20047,63
39.9809,13501,-19938,63
39.9909,13473,-19996,63
40.0009,13477,-20016,63
40.0108,13486,-19999,63
40.0208,13462,-19976,63
40.0309,13478,-19991,63
40.0409,13492,-19997,63
40.0508,13495,-19994,63
40.0609,13475,-20001,63
40.0708,14228,-17136,64
40.0809,14097,-17671,64
40.0908,14573,-15329,64
40.1009,14331,-16577,64
40.1109,14436,-16151,64
40.1209,14491,-15826,64
40.1308,14410,-15991,64
40.1409,14441,-16087,64
40.1509,14493,-15967,64
40.1609,14445,-16087,64
40.1708,14459,-16027,64
40.181,14445,-16037,64
40.1909,14446,-16051,64
40.2009,14455,-16046,64
40.2109,14466,-16027,64
40.2209,14476,-16039,64
40.2309,14447,-16044,64
40.241,14457,-16035,64
40.2509,14472,-16030,64
40.2609,14475,-16038,64
40.2708,15321,-10370,65
40.2809,14851,-13938,65
40.2909,15242,-11220,65
40.3009,14969,-13197,65
40.311,15094,-12387,65
40.3209,15029,-12754,65
40.3308,15076,-12578,65
40.3408,15018,-12923,65
40.3509,15065,-12690,65
40.3608,15027,-12838,65
40.3708,15035,-12793,65
40.3808,15032,-12781,65
40.3909,15053,-12807,65
40.4008,15041,-12809,65
40.4108,15047,-12789,65
40.4206,15043,-12802,65
40.4308,15037,-12806,65
40.4407,15053,-12802,65
40.4508,15043,-12799,65
40.4607,15038,-12805,65
40.4707,15635,-5563,66
40.4808,15715,-3770,66
40.4907,15365,-10182,66
40.5008,15642,-5387,66
40.5107,15681,-4201,66
40.5208,15670,-5111,66
40.5308,15638,-5444,66
