time [s],magangle,magx,magy,step_count,
31.1711,11.5789,13998,-15856,40,
31.1808,11.3818,13990,-15878,40,
31.1911,11.5789,14008,-15858,40,
31.201,11.3818,13998,-15863,40,
31.211,11.3818,14010,-15895,40,
31.2212,11.3818,13982,-15850,40,
31.2308,357.392,12935,-19835,39,
31.2409,349.181,11094,-24231,39,
31.251,3.61422,13488,-17836,39,
31.261,353.396,12242,-22772,39,
31.2711,351.066,11710,-23080,39,
31.281,354.062,12349,-21628,39,
31.2911,357.059,12897,-20067,39,
31.3011,357.724,13020,-19705,39,
31.311,357.392,12976,-19811,39,
31.3212,357.724,12941,-19950,39,
31.331,358.058,13057,-19565,39,
31.3411,357.392,13000,-19830,39,
31.351,357.724,13010,-19732,39,
31.3609,357.724,13042,-19703,39,
31.3712,357.724,13008,-19785,39,
31.3811,357.724,13016,-19743,39,
31.3912,357.724,13018,-19703,39,
31.4011,357.724,13005,-19749,39,
31.4109,357.724,13008,-19724,39,
31.4212,357.724,13013,-19721,39,
31.431,351.731,11792,-22738,38,
31.4411,340.986,8865,-25418,38,
31.451,345.539,10174,-25734,38,
31.4609,347.36,10628,-24883,38,
31.471,344.628,9967,-26083,38,
31.4809,347.815,10718,-24808,38,
31.4911,345.083,10038,-25971,38,
31.501,346.904,10505,-25168,38,
31.5109,345.994,9945,-26097,38,
31.5211,346.904,10504,-25179,38,
31.531,345.994,10228,-25657,38,
31.5411,346.449,10362,-25408,38,
31.551,345.994,10264,-25552,38,
31.5609,346.449,10367,-25421,38,
31.5712,345.994,10300,-25521,38,
31.5811,345.994,10319,-25539,38,
31.5911,345.994,10339,-25465,38,
31.6011,345.994,10306,-25507,38,
31.611,345.994,10307,-25496,38,
31.6212,345.994,10322,-25483,38,
31.6311,340.986,7583,-29092,37,
31.6411,343.262,9522,-26749,37,
31.6511,332.273,7765,-28920,37,
31.6609,342.352,9228,-27279,37,
31.671,336.818,8213,-28448,37,
31.6811,340.986,8725,-27893,37,
31.6911,340.531,8355,-28292,37,
31.7012,340.531,8601,-28015,37,
31.7109,340.076,8522,-28131,37,
31.7212,340.076,8546,-28082,37,
31.731,340.076,8475,-28160,37,
31.7411,340.531,8574,-28080,37,
31.751,340.076,8503,-28123,37,
31.761,340.076,8524,-28124,37,
31.7712,340.076,8525,-28099,37,
31.781,340.076,8527,-28123,37,
31.7911,340.076,8495,-28111,37,
31.8009,340.076,8538,-28110,37,
31.811,340.076,8509,-28112,37,
31.8211,340.076,8517,-28118,37,
31.8311,321.818,5828,-30310,36,
31.8412,319.375,5155,-30657,36,
31.851,332.273,7721,-28822,36,
31.8609,321.818,5847,-30235,36,
31.8712,318.125,4801,-30898,36,
31.881,320,5361,-30579,36,
31.8911,318.75,4957,-30819,36,
31.901,319.375,5190,-30682,36,
31.911,319.375,5060,-30776,36,
31.9212,319.375,5103,-30744,36,
31.9311,319.375,5122,-30718,36,
31.9411,319.375,5081,-30743,36,
31.9509,319.375,5099,-30733,36,
31.9609,319.375,5137,-30742,36,
31.9711,319.375,5088,-30750,36,
31.981,319.375,5103,-30730,36,
31.9909,319.375,5105,-30730,36,
32.0009,319.375,5103,-30747,36,
32.0109,319.375,5094,-30739,36,
32.0211,319.375,5098,-30762,35,
32.031,312.5,2599,-31812,35,
32.0411,316.25,4025,-31360,35,
32.0511,313.75,3096,-31815,35,
32.061,314.375,3956,-31445,35,
32.0712,314.375,3284,-31659,35,
32.0811,314.375,3343,-31648,35,
32.091,315.625,3720,-31575,35,
32.101,314.375,3428,-31648,35,
32.1109,315,3649,-31577,35,
32.1211,315,3569,-31633,35,
32.1311,315,3531,-31610,35,
32.1411,315,3568,-31583,35,
32.1511,315,3544,-31633,35,
32.1609,315,3557,-31613,35,
32.1712,315,3553,-31590,35,
32.1811,315,3561,-31594,35,
32.1911,315,3562,-31601,35,
32.2011,315,3572,-31634,35,
32.211,315,3567,-31631,35,
32.2212,315,3580,-31602,34,
32.231,306.522,499,-31798,34,
32.2411,312.5,2919,-31610,34,
32.251,304.783,199,-31801,34,
32.261,312.5,2488,-31691,34,
32.2712,306.522,585,-31802,34,
32.2811,311.25,2130,-31713,34,
32.2912,307.391,878,-31796,34,
32.3011,310.625,1800,-31756,34,
32.3108,308.261,1225,-31815,34,
32.3212,310,1501,-31775,34,
32.331,309.13,1391,-31778,34,
32.3411,309.13,1381,-31773,34,
32.351,309.13,1453,-31807,34,
32.361,309.13,1419,-31779,34,
32.371,309.13,1374,-31780,34,
32.3811,309.13,1413,-31775,34,
32.3911,309.13,1393,-31773,34,
32.401,309.13,1393,-31776,34,
32.4109,309.13,1418,-31780,34,
32.4212,309.13,1407,-31783,33,
32.431,298.823,-2512,-30900,33,
32.4412,300.435,-1016,-31623,33,
32.451,304.783,100,-31783,33,
32.4609,289.714,-2199,-31109,33,
32.4711,295.882,-1654,-31352,33,
32.481,295.882,-1556,-31277,33,
32.4911,289.714,-2072,-31146,33,
32.5011,290,-2024,-31167,33,
32.511,290,-1994,-31177,33,
32.5212,290,-2141,-31092,33,
32.5309,290,-1974,-31193,33,
32.541,290,-2094,-31162,33,
32.551,290,-2080,-31112,33,
32.5609,290,-2024,-31161,33,
32.5711,290,-2062,-31154,33,
32.581,290,-2066,-31130,33,
32.5911,290,-2052,-31137,33,
32.601,290,-2066,-31149,33,
32.6109,290,-2065,-31157,33,
32.6212,290,-2072,-31140,32,
32.631,282.286,-5101,-28957,32,
32.6411,289.143,-2613,-30715,32,
32.651,283.428,-4630,-29371,32,
32.661,287.428,-3243,-30319,32,
32.6712,285.715,-4219,-29605,32,
32.681,286.286,-3675,-30003,32,
32.6911,286.286,-3710,-30008,32,
32.701,285.715,-3813,-29891,32,
32.7109,286.286,-3710,-29974,32,
32.7213,285.715,-3762,-29964,32,
32.731,285.715,-3781,-29931,32,
32.7411,286.286,-3734,-29958,32,
32.7511,286.286,-3739,-29951,32,
32.7609,285.715,-3758,-29964,32,
32.771,286.286,-3734,-29960,32,
32.781,285.715,-3743,-29933,32,
32.7911,286.286,-3741,-29959,32,
32.801,286.286,-3747,-29964,32,
32.8109,286.286,-3740,-29951,32,
32.8212,285.715,-3753,-29958,31,
32.831,273.846,-7230,-26629,31,
32.8411,284.572,-4321,-29630,31,
32.851,276.154,-6803,-27575,31,
32.8609,283.428,-4894,-29198,31,
32.8712,278.461,-6227,-27970,31,
32.881,282.286,-5053,-29128,31,
32.8911,279.231,-5969,-28280,31,
32.9011,281.714,-5230,-28970,31,
32.9111,280.572,-5714,-28605,31,
32.9211,281.143,-5502,-28740,31,
32.931,281.143,-5535,-28715,31,
32.9411,281.143,-5576,-28683,31,
32.9511,281.143,-5513,-28750,31,
32.9609,281.143,-5538,-28679,31,
32.9712,281.143,-5544,-28723,31,
32.981,281.143,-5530,-28711,31,
32.9911,281.143,-5543,-28702,31,
33.0011,281.143,-5532,-28700,31,
33.0108,281.143,-5521,-28715,31,
33.0212,281.143,-5518,-28710,30,
33.031,265.667,-9551,-21825,30,
33.0411,268.667,-7431,-26262,30,
33.0511,270.769,-7788,-25829,30,
33.061,264.666,-9801,-22802,30,
33.0709,269.333,-8116,-25301,30,
33.0809,272.308,-7516,-26141,30,
33.091,270,-7870,-25617,30,
33.1011,270,-7915,-25631,30,
33.1109,270,-7876,-25637,30,
33.1211,270,-7920,-25610,30,
33.131,270,-7888,-25636,30,
33.1411,270,-7908,-25618,30,
33.1511,270,-7890,-25619,30,
33.1609,270,-7895,-25618,30,
33.1712,270,-7898,-25621,30,
33.181,270,-7899,-25653,30,
33.1912,270,-7900,-25618,30,
33.2011,270,-7892,-25609,30,
33.211,270,-7898,-25611,30,
33.2212,270,-8174,-25178,29,
33.231,250,-12592,-16616,29,
33.2411,267,-9050,-23844,29,
33.2511,254.604,-11970,-18165,29,
33.261,265.333,-9666,-22963,29,
33.2712,257.122,-11591,-19124,29,
33.2811,264,-10029,-21429,29,
33.2911,260,-11033,-20364,29,
33.301,262.333,-10512,-21487,29,
33.3109,259.64,-11126,-20184,29,
33.3211,262,-10604,-21308,29,
33.331,260.333,-10996,-20448,29,
33.3411,261.333,-10734,-20866,29,
33.3511,261,-10844,-20774,29,
33.3609,261,-10859,-20749,29,
33.3712,261,-10830,-20825,29,
33.3811,261,-10865,-20780,29,
33.3911,261,-10867,-20825,29,
33.4011,261,-10830,-20808,29,
33.411,261,-10840,-20777,29,
33.4212,260,-11047,-20232,28,
33.431,241.282,-13156,-14687,28,
33.4411,257.482,-11444,-19253,28,
33.4511,245.385,-12905,-15500,28,
33.461,256.762,-11602,-18015,28,
33.4712,248.461,-12544,-16552,28,
33.481,254.964,-11872,-18229,28,
33.4911,251.007,-12414,-16847,28,
33.5008,253.885,-12001,-17849,28,
33.5108,252.446,-12256,-17242,28,
33.5209,253.165,-12102,-17591,28,
33.5308,252.806,-12190,-17455,28,
33.541,252.806,-12159,-17456,28,
33.5508,253.165,-12149,-17508,28,
33.5608,252.806,-12168,-17452,28,
33.571,252.806,-12158,-17474,28,
33.5808,252.806,-12162,-17480,28,
33.591,252.806,-12156,-17474,28,
33.6008,252.806,-12176,-17461,28,
33.6108,252.806,-12169,-17468,28,
33.621,251.727,-12280,-17002,27,
33.6309,227.177,-14927,-6844,27,
33.6409,237.438,-13581,-13261,27,
33.6508,237.438,-13990,-11818,27,
33.6608,229.156,-14679,-8469,27,
33.671,233.879,-14056,-11466,27,
33.6808,237.616,-13578,-13322,27,
33.6909,238.861,-13401,-13908,27,
33.7008,238.149,-13517,-13568,27,
33.7108,238.683,-13427,-13604,27,
33.721,238.861,-13398,-13867,27,
33.7308,238.328,-13470,-13649,27,
33.741,238.683,-13436,-13783,27,
33.751,238.505,-13458,-13756,27,
33.7608,238.505,-13455,-13717,27,
33.7711,238.683,-13438,-13743,27,
33.7808,238.505,-13444,-13750,27,
33.791,238.505,-13440,-13726,27,
33.8013,238.505,-13460,-13732,27,
33.8109,238.505,-13442,-13748,27,
33.821,237.972,-13486,-13417,26,
33.8308,214.755,-15849,-252,26,
33.8409,230.498,-14367,-9635,26,
33.8508,221.9,-15575,-2225,26,
33.8611,228.628,-14707,-7932,26,
33.8709,223.351,-15393,-3544,26,
33.8808,227.309,-14873,-6913,26,
33.8909,223.879,-15314,-5420,26,
33.901,225.462,-15126,-5421,26,
33.911,224.934,-15189,-4957,26,
33.9211,225.725,-15093,-5649,26,
33.9309,224.934,-15195,-4962,26,
33.9408,225.594,-15133,-5462,26,
33.9509,225.33,-15153,-5396,26,
33.9609,225.33,-15155,-5202,26,
33.971,225.462,-15130,-5383,26,
33.981,225.33,-15147,-5272,26,
33.9911,225.33,-15156,-5278,26,
34.0011,225.462,-15133,-5327,26,
34.0109,225.33,-15141,-5317,26,
34.0213,224.934,-15494,-2713,25,
34.0311,216.154,-15782,214,25,
34.0411,221.372,-15618,-1745,25,
34.0511,218.252,-15756,-193,25,
34.061,221.504,-15583,-1857,25,
34.0712,216.853,-15795,-997,25,
34.081,221.636,-15649,-1302,25,
34.0911,219.65,-15747,-413,25,
34.1011,220.844,-15691,-1251,25,
34.111,220.185,-15713,-644,25,
34.1212,220.448,-15708,-938,25,
34.1309,220.317,-15724,-846,25,
34.141,220.317,-15713,-775,25,
34.151,220.448,-15710,-888,25,
34.1609,220.317,-15712,-855,25,
34.1712,220.317,-15709,-829,25,
34.181,220.317,-15718,-858,25,
34.1911,220.317,-15710,-854,25,
34.2011,220.317,-15707,-851,25,
34.211,220.317,-15701,-842,25,
34.2212,209.614,-15854,1584,24,
34.2311,197.552,-15872,10305,24,
34.241,207.683,-15907,2749,24,
34.251,204.788,-15990,4636,24,
34.2609,199.566,-15978,8738,24,
34.2711,200.927,-16007,7189,24,
34.2811,199.566,-15984,8243,24,
34.2911,200.154,-15991,7670,24,
34.3011,199.684,-15985,8151,24,
34.3108,200,-16001,7814,24,
34.3213,199.802,-16000,7929,24,
34.3311,199.802,-15986,8023,24,
34.3411,199.921,-15991,7898,24,
34.3511,199.921,-15990,7958,24,
34.361,199.921,-15979,7976,24,
34.3712,199.921,-16000,7951,24,
34.3811,199.921,-15991,7942,24,
34.391,199.921,-16002,7960,24,
34.401,199.921,-16002,7949,24,
34.4109,199.921,-15998,7950,24,
34.4211,198.026,-15881,9895,23,
34.4309,193.998,-15573,13762,23,
34.4411,197.907,-15880,11774,23,
34.451,195.301,-15735,12643,23,
34.461,197.197,-15876,10689,23,
34.4712,194.945,-15690,12969,23,
34.481,197.078,-15831,10836,23,
34.4911,195.775,-15733,12051,23,
34.5011,196.486,-15798,11342,23,
34.511,196.13,-15776,11739,23,
34.5212,196.367,-15782,11518,23,
34.5311,196.249,-15784,11593,23,
34.5411,196.249,-15786,11624,23,
34.5511,196.367,-15783,11566,23,
34.5609,196.249,-15796,11604,23,
34.5711,196.249,-15783,11614,23,
34.5811,196.367,-15799,11573,23,
34.5911,196.249,-15774,11587,23,
34.6011,196.249,-15776,11597,23,
34.611,196.367,-15804,11583,23,
34.6212,193.88,-15525,17361,22,
34.631,188.568,-15334,15590,22,
34.6411,189.315,-14915,18104,22,
34.6511,192.34,-15367,15295,22,
34.661,189.564,-14920,17999,22,
34.671,191.866,-15314,15750,22,
34.6809,190.207,-15024,18024,22,
34.691,191.273,-15292,15926,22,
34.701,190.207,-15014,17434,22,
34.711,191.155,-15211,16459,22,
34.7211,190.444,-15075,17115,22,
34.731,190.918,-15169,16693,22,
34.7411,190.681,-15125,16927,22,
34.751,190.681,-15111,16930,22,
34.761,190.8,-15130,16838,22,
34.7711,190.681,-15133,16845,22,
34.781,190.681,-15119,16881,22,
34.7911,190.681,-15140,16865,22,
34.8011,190.681,-15120,16850,22,
34.8109,190.681,-15131,16855,22,
34.8211,184.334,-14156,21149,21,
34.831,178.75,-12909,24967,21,
34.8411,188.319,-14751,18642,21,
34.8511,182.092,-13650,22789,21,
34.861,180.1,-13118,24399,21,
34.8712,182.59,-13711,22600,21,
34.881,180,-13037,24612,21,
34.8911,181.096,-13393,23508,21,
34.9011,180.1,-13102,24355,21,
34.911,180.847,-13294,23800,21,
34.9212,180.349,-13187,24152,21,
34.9309,180.598,-13239,24122,21,
34.9411,180.598,-13266,23953,21,
34.9511,180.598,-13219,24076,21,
34.9609,180.598,-13221,24039,21,
34.9712,180.598,-13256,23998,21,
34.981,180.598,-13233,24053,21,
34.9911,180.598,-13226,24049,21,
35.0011,180.598,-13226,24027,21,
35.011,180.598,-13230,24026,21,
35.0211,168.727,-11814,27473,20,
35.031,169.091,-11934,27200,20,
35.0411,169.091,-11964,27178,20,
35.0511,168,-12095,26921,20,
35.061,168.727,-11902,27250,20,
35.0712,168,-11570,27892,20,
35.081,169.818,-12144,26769,20,
35.0911,168.364,-11709,27661,20,
35.1011,169.091,-11992,27135,20,
35.1109,168.727,-11817,27384,20,
35.1212,169.091,-11896,27276,20,
35.1311,168.727,-11880,27289,20,
35.1411,168.727,-11865,27331,20,
35.1511,168.727,-11922,27285,20,
35.161,168.727,-11887,27315,20,
35.1712,168.727,-11894,27316,20,
35.181,168.727,-11893,27292,20,
35.1912,168.727,-11883,27292,20,
35.201,168.727,-11882,27290,20,
35.211,168.727,-11893,27298,20,
35.221,164,-9977,30286,19,
35.2309,164,-10058,28601,19,
35.2412,163.636,-9039,31503,19,
35.2511,165.818,-10851,28971,19,
35.2609,162.909,-9455,30999,19,
35.2712,165.455,-10583,29409,19,
35.2811,163.636,-9844,30485,19,
35.2911,164.727,-10392,29564,19,
35.3011,164,-9988,30262,19,
35.311,164.727,-10340,29765,19,
35.3212,164.364,-10143,30070,19,
35.3311,164.364,-10226,29899,19,
35.3411,164.364,-10219,29937,19,
35.3511,164.364,-10190,29984,19,
35.3609,164.364,-10215,29952,19,
35.3711,164.364,-10233,29931,19,
35.381,164.364,-10195,29990,19,
35.3911,164.364,-10233,29959,19,
35.4011,164.364,-10218,29945,19,
35.411,164.364,-10218,29950,19,
35.4212,160.363,-6600,32576,18,
35.4311,153.428,-6023,32576,18,
35.4411,161.818,-8999,31480,18,
35.4511,152.571,-5699,32576,18,
35.4609,155.143,-6476,32576,18,
35.4711,160,-7935,32576,18,
35.481,159.428,-7683,32576,18,
35.4911,158.571,-7536,32576,18,
35.5011,159.428,-7663,32576,18,
35.5109,158.571,-7616,32576,18,
35.5211,159.428,-7660,32576,18,
35.5309,158.571,-7625,32576,18,
35.5411,159.428,-7634,32576,18,
35.5511,158.571,-7621,32608,18,
35.561,159.428,-7655,32608,18,
35.5712,159.428,-7647,32608,18,
35.581,158.571,-7607,32576,18,
35.5911,158.571,-7606,32576,18,
35.6011,158.571,-7624,32576,18,
35.611,158.571,-7617,32576,18,
35.6211,144.253,-2536,32576,17,
35.631,150,-4943,32576,17,
35.6411,144.828,-2672,32608,17,
35.6511,150,-5041,32576,17,
35.6609,144.828,-2191,32576,17,
35.6711,150,-5058,32576,17,
35.6809,144.828,-2633,32576,17,
35.6911,148.85,-4519,32576,17,
35.7011,145.977,-3089,32576,17,
35.7109,147.701,-3976,32576,17,
35.7212,146.552,-3484,32576,17,
35.7311,147.126,-3770,32576,17,
35.741,146.552,-3523,32576,17,
35.7509,147.126,-3672,32576,17,
35.761,147.126,-3589,32576,17,
35.7711,147.126,-3625,32576,17,
35.781,147.126,-3624,32576,17,
35.791,147.126,-3622,32576,17,
35.8011,147.126,-3626,32576,17,
35.811,147.126,-3629,32576,16,
35.8211,138.75,-192,32576,16,
35.8311,144.253,-2542,32576,16,
35.8411,140,-490,32576,16,
35.8511,144.828,-2573,32576,16,
35.861,140.23,-725,32576,16,
35.871,143.104,-2032,32576,16,
35.8811,141.954,-1364,32576,16,
35.8911,142.529,-1600,32576,16,
35.901,142.529,-1627,32576,16,
35.9109,142.529,-1640,32576,16,
35.9212,142.529,-1533,32576,16,
35.931,142.529,-1624,32576,16,
35.9411,142.529,-1569,32576,16,
35.9511,142.529,-1606,32576,16,
35.961,142.529,-1600,32576,16,
35.9712,142.529,-1588,32576,16,
35.9811,142.529,-1589,32576,16,
35.9911,142.529,-1601,32576,16,
36.0011,142.529,-1608,32576,16,
36.011,142.529,-1603,32576,15,
36.0212,125,2107,32576,15,
36.031,119.131,1697,32576,15,
36.0411,136.25,481,32576,15,
36.0511,118.261,3297,32576,15,
36.0609,122.5,2387,32576,15,
36.0711,132.5,1111,32576,15,
36.081,135,549,32576,15,
36.0912,133.75,659,32576,15,
36.1011,133.75,791,32576,15,
36.111,135,577,32576,15,
36.1212,133.75,767,32576,15,
36.1309,135,644,32576,15,
36.1411,135,663,32576,15,
36.1511,135,673,32576,15,
36.161,135,681,32576,15,
36.1711,135,659,32576,15,
36.1811,135,677,32576,15,
36.1911,135,676,32576,15,
36.2011,135,675,32576,15,
36.2109,135,687,32576,14,
36.2211,105.246,6894,30181,14,
36.231,118.261,3303,32576,14,
36.2411,107.173,6353,30799,14,
36.251,117.391,3450,32576,14,
36.261,107.816,6161,31004,14,
36.2712,116.522,3707,32576,14,
36.2808,108.458,5887,31317,14,
36.291,114.782,4074,32576,14,
36.301,109.743,5570,31658,14,
36.311,113.913,4411,32576,14,
36.3212,111.304,5214,32009,14,
36.331,113.043,4668,32438,14,
36.3411,112.174,4983,32223,14,
36.3511,112.174,4874,32338,14,
36.3608,112.174,4867,32319,14,
36.3711,112.174,4915,32264,14,
36.3808,112.174,4865,32312,14,
36.3909,112.174,4871,32312,14,
36.4008,112.174,4898,32289,14,
36.411,112.174,4915,32263,13,
36.4212,94.7621,8695,27757,13,
36.431,109.743,5534,31546,13,
36.4411,100.107,8235,28305,13,
36.4511,108.458,5984,30850,13,
36.461,102.034,7754,28947,13,
36.4711,107.173,6402,30603,13,
36.481,103.319,7455,29314,13,
36.4911,105.246,6832,30092,13,
36.501,103.961,7193,29655,13,
36.5109,104.604,7011,29893,13,
36.5211,104.604,7135,29723,13,
36.5311,104.604,7061,29790,13,
36.5411,104.604,7061,29819,13,
36.5511,104.604,7117,29757,13,
36.561,104.604,7057,29778,13,
36.5711,104.604,7066,29796,13,
36.5809,104.604,7103,29772,13,
36.5911,104.604,7079,29777,13,
36.6011,104.604,7080,29791,13,
36.611,104.604,7084,29772,12,
36.6212,79.9998,10756,23812,12,
36.6309,86.7418,9715,25924,12,
36.6411,100.107,8989,27226,12,
36.6511,81.3485,10559,24246,12,
36.6609,82.6967,10333,24764,12,
36.6711,82.6967,10305,24837,12,
36.681,81.3485,10561,24262,12,
36.6912,82.0223,10402,24436,12,
36.7011,82.0223,10463,24533,12,
36.711,81.3485,10509,24388,12,
36.7211,82.0223,10441,24511,12,
36.731,82.0223,10478,24428,12,
36.7411,82.0223,10474,24457,12,
36.7511,82.0223,10461,24468,12,
36.761,82.0223,10480,24457,12,
36.7712,82.0223,10467,24462,12,
36.7811,82.0223,10466,24459,12,
36.7911,82.0223,10465,24439,12,
36.801,82.0223,10469,24453,12,
36.8109,82.0223,10454,24444,11,
36.8209,70.833,12669,18507,11,
36.8309,78.8888,10976,22953,11,
36.841,72.4998,12508,18988,11,
36.8511,78.3331,11184,22485,11,
36.861,74.1665,12170,19934,11,
36.8711,76.389,11673,21311,11,
36.881,76.1111,11872,20745,11,
36.8911,76.389,11713,21230,11,
36.9011,76.1111,11789,21000,11,
36.911,76.389,11704,21193,11,
36.9212,76.1111,11774,21029,11,
36.9311,76.389,11719,21146,11,
36.9411,76.1111,11748,21115,11,
36.9511,76.1111,11750,21074,11,
36.9609,76.1111,11748,21103,11,
36.9711,76.1111,11744,21103,11,
36.9809,76.1111,11749,21090,11,
36.9912,76.1111,11751,21093,11,
37.0011,76.1111,11729,21099,11,
37.011,75.0002,11980,20339,10,
37.0211,62.2175,13950,13645,10,
37.0311,72.4998,12468,18991,10,
37.0411,65.2026,13639,14995,10,
37.0511,71.1109,12753,18234,10,
37.061,66.482,13501,16919,10,
37.0711,69.0403,13115,17012,10,
37.0811,68.1877,13257,16610,10,
37.0911,69.254,13107,17129,10,
37.1011,68.1877,13255,16603,10,
37.1108,68.8271,13169,16890,10,
37.1211,68.614,13167,16928,10,
37.131,68.4008,13229,16675,10,
37.1412,68.614,13168,16834,10,
37.1511,68.614,13194,16792,10,
37.161,68.4008,13218,16746,10,
37.1712,68.614,13207,16807,10,
37.181,68.614,13198,16814,10,
37.1911,68.614,13201,16773,10,
37.2011,68.614,13199,16772,10,
37.211,67.3346,13344,16046,9,
37.221,44.0765,15157,6046,9,
37.2309,60.7249,14018,13023,9,
37.2411,55.9333,14267,10333,9,
37.251,45.6097,14891,8113,9,
37.2608,51.6269,14419,10959,9,
37.2711,49.3729,14565,10131,9,
37.2811,46.5855,14885,8037,9,
37.2911,48.1187,14704,9244,9,
37.3011,46.8639,14838,8472,9,
37.311,47.7005,14774,8769,9,
37.3212,47.4214,14791,8686,9,
37.3311,47.2822,14798,8596,9,
37.3411,47.4214,14779,8738,9,
37.351,47.2822,14780,8638,9,
37.3609,47.4214,14784,8668,9,
37.371,47.4214,14800,8706,9,
37.3809,47.4214,14804,8680,9,
37.3911,47.2822,14801,8662,9,
37.4011,47.4214,14790,8688,9,
37.4109,46.4462,14884,7981,8,
37.4211,38.5715,15452,4029,8,
37.4309,45.4705,15156,5663,8,
37.4411,41.0106,15352,3564,8,
37.451,44.0765,15135,6135,8,
37.461,40.7316,15381,3330,8,
37.4711,43.519,15176,5652,8,
37.481,41.9863,15312,4368,8,
37.4911,42.6831,15247,5090,8,
37.5011,42.2648,15285,4617,8,
37.511,42.6831,15253,4906,8,
37.5211,42.404,15268,4737,8,
37.531,42.5438,15279,4813,8,
37.5411,42.5438,15259,4814,8,
37.5511,42.404,15263,4774,8,
37.5609,42.5438,15269,4802,8,
37.5711,42.5438,15246,4810,8,
37.581,42.5438,15274,4790,8,
37.5911,42.5438,15260,4792,8,
37.6011,42.5438,15279,4815,8,
37.6111,41.5681,15443,1268,7,
37.6211,33.2144,15484,-1119,7,
37.6309,36.2144,15474,503,7,
37.6411,34.2858,15476,-550,7,
37.651,36.2144,15467,537,7,
37.6609,34.7144,15491,-358,7,
37.6712,36.6429,15476,-94,7,
37.681,36.0001,15462,483,7,
37.6912,35.7858,15457,282,7,
37.7011,36.2144,15456,486,7,
37.7108,35.7858,15483,270,7,
37.7211,36.2144,15484,533,7,
37.7308,35.7858,15471,354,7,
37.741,36.0001,15473,369,7,
37.751,36.0001,15457,447,7,
37.761,36.0001,15474,371,7,
37.7711,36.0001,15459,387,7,
37.7809,36.0001,15468,409,7,
37.7911,36.0001,15460,396,7,
37.8009,36.0001,15486,390,7,
37.8108,30.6429,15447,-2572,6,
37.8211,20.536,14908,-11132,6,
37.8309,31.0715,15454,-2403,6,
37.8411,26.0266,15306,-6473,6,
37.8511,23.348,15129,-7518,6,
37.861,28.4376,15425,-4395,6,
37.8711,28.1695,15433,-4606,6,
37.881,27.2321,15372,-5464,6,
37.8909,27.2321,15373,-5457,6,
37.901,27.2321,15373,-5426,6,
37.911,27.2321,15359,-5433,6,
37.9211,27.2321,15379,-5456,6,
37.931,27.2321,15367,-5431,6,
37.9411,27.2321,15370,-5432,6,
37.9511,27.2321,15369,-5446,6,
37.9609,27.2321,15373,-5436,6,
37.9712,27.2321,15377,-5441,6,
37.9809,27.2321,15373,-5430,6,
37.9911,27.2321,15386,-5453,6,
38.0009,27.2321,15394,-5442,6,
38.0109,23.2145,15038,-8897,5,
38.0211,14.1446,14340,-14487,5,
38.0311,21.2052,14931,-13581,5,
38.041,17.3028,14921,-10490,5,
38.0511,15.7237,14479,-13777,5,
38.061,20.8035,14884,-10891,5,
38.0711,16.5132,14521,-13342,5,
38.0809,19.4737,14780,-11783,5,
38.0912,17.6975,14645,-13375,5,
38.1011,18.0923,14735,-12084,5,
38.1109,17.6975,14635,-12798,5,
38.1211,18.0923,14663,-12521,5,
38.1309,17.8946,14667,-12705,5,
38.1411,18.0923,14670,-12533,5,
38.151,17.8946,14654,-12681,5,
38.161,18.0923,14675,-12617,5,
38.1711,17.8946,14660,-12613,5,
38.181,17.8946,14667,-12653,5,
38.1911,17.8946,14663,-12617,5,
38.2011,18.0923,14675,-12609,5,
38.2109,13.3551,14204,-14878,4,
38.2211,7.95208,14156,-15080,4,
38.231,8.67458,13742,-17073,4,
38.2411,12.1708,14118,-15496,4,
38.2511,10.7894,13929,-16240,4,
38.261,10.987,13971,-16151,4,
38.2711,12.1708,14104,-16016,4,
38.2809,10.7894,13998,-15977,4,
38.2911,11.7766,14065,-15726,4,
38.3011,11.3818,14007,-15923,4,
38.311,11.5789,14026,-15847,4,
38.3212,11.5789,14023,-15825,4,
38.3309,11.3818,14020,-15892,4,
38.3411,11.5789,14007,-15842,4,
38.351,11.5789,14012,-15845,4,
38.3609,11.5789,14027,-15863,4,
38.3711,11.5789,14014,-15840,4,
38.3809,11.5789,14019,-15852,4,
38.3911,11.5789,14012,-15860,4,
38.4011,11.5789,14012,-15857,4,
38.411,355.394,12643,-20878,3,
38.4211,350.066,11346,-23720,3,
38.4309,4.33729,13548,-17713,3,
38.4411,352.731,12076,-22358,3,
38.451,350.733,11596,-23327,3,
38.4609,354.062,12406,-21162,3,
38.4711,359.057,13209,-19156,3,
38.4809,356.393,12834,-20282,3,
38.4911,358.391,13118,-19411,3,
38.5011,357.059,12906,-20016,3,
38.5109,358.058,13056,-19603,3,
38.5211,357.724,13034,-19700,3,
38.5309,357.392,12985,-19831,3,
38.541,357.724,13043,-19693,3,
38.5511,357.724,13005,-19740,3,
38.561,357.724,13013,-19789,3,
38.5711,357.724,13037,-19716,3,
38.5811,357.724,13012,-19731,3,
38.5912,357.724,13001,-19775,3,
38.6011,357.724,13019,-19733,3,
38.6109,349.636,11187,-23948,2,
38.6212,342.807,9451,-26904,2,
38.631,348.726,10923,-24407,2,
38.6411,345.083,9983,-24212,2,
38.651,343.718,9609,-26668,2,
