time_us,time_ms,v_angle,v_vel,v_vbat,v_set_volts,p_position,p_velocity
372001,372.001,10.20404052734375,-0.569976806640625,7.424652099609375,0.0,1.1100000143051147,-10.0
374007,374.007,10.205574035644531,0.0640411376953125,7.4266815185546875,0.0,1.1100000143051147,0.0
376010,376.01,10.20404052734375,0.1367034912109375,7.4249420166015625,0.0,1.1100000143051147,-10.0
378015,378.015,10.205574035644531,0.07122802734375,7.425048828125,0.0,1.1100000143051147,-10.0
380018,380.018,10.205574035644531,0.026641845703125,7.42755126953125,0.0,1.1200000047683716,0.0
382019,382.019,10.205574035644531,0.008331298828125,7.4265899658203125,0.0,1.1100000143051147,-10.0
384027,384.027,10.205574035644531,0.0,7.4277496337890625,0.0,1.1100000143051147,0.0
386030,386.03,10.205574035644531,-0.6298980712890625,7.4261016845703125,0.0,1.1200000047683716,0.0
388038,388.038,10.205574035644531,0.01849365234375,7.4248504638671875,0.0,1.1100000143051147,0.0
390038,390.038,10.205574035644531,0.00555419921875,7.4266815185546875,0.0,1.1100000143051147,-10.0
392044,392.044,10.205574035644531,0.0,7.4261932373046875,0.0,1.1100000143051147,-10.0
394050,394.05,10.205574035644531,0.0,7.426483154296875,0.0,1.1200000047683716,10.0
396056,396.056,10.205574035644531,0.0656585693359375,7.42620849609375,0.0,1.1100000143051147,-10.0
398064,398.064,10.205574035644531,0.1582794189453125,7.426483154296875,0.0,1.1100000143051147,0.0
400070,400.07,10.205574035644531,0.062591552734375,7.425811767578125,0.0,1.1100000143051147,0.0
402073,402.073,10.205574035644531,0.023193359375,7.424163818359375,0.0,1.1200000047683716,0.0
